arrival_time,capacity,company_name,date,destination,flying_class,flying_number,flying_type,source,ticket_price
05:35,موجود,Varesh,یکشنبه 15 مرداد,BND,735TOR,5816,با ضمانت-خدمات گردشگری,THR,"2,157,800"
18:55,موجود,Varesh,یکشنبه 15 مرداد,BND,735TOR,5814,با ضمانت-خدمات گردشگری,THR,"2,157,800"
20:00,موجود,Zagros,یکشنبه 15 مرداد,BND,MD8TOR,4019,با ضمانت-خدمات گردشگری,THR,"2,157,800"
06:15,4,Aseman,یکشنبه 15 مرداد,BND,737D,644,با ضمانت-سیستمی بیزنس,THR,"3,499,300"
20:05,موجود,Zagros,شنبه 14 مرداد,BND,MD8TOR,4019,با ضمانت-خدمات گردشگری,THR,"2,157,800"
11:55,موجود,Karun,شنبه 14 مرداد,BND,100TOR,2646,با ضمانت-خدمات گردشگری,THR,"2,190,000"
19:00,موجود,Varesh,پنج شنبه 12 مرداد,BND,735TOR,5814,با ضمانت-خدمات گردشگری,THR,"2,157,800"
20:05,موجود,Zagros,پنج شنبه 12 مرداد,BND,MD8TOR,4019,با ضمانت-خدمات گردشگری,THR,"2,157,800"
04:30,موجود,Zagros,چهارشنبه 11 مرداد,BND,MD8TOR,4059,با ضمانت-خدمات گردشگری,THR,"2,157,800"
05:30,موجود,Varesh,چهارشنبه 11 مرداد,BND,735TOR,5816,با ضمانت-خدمات گردشگری,THR,"2,157,800"
19:05,موجود,Varesh,چهارشنبه 11 مرداد,BND,735TOR,5814,با ضمانت-خدمات گردشگری,THR,"2,157,800"
20:00,موجود,Zagros,چهارشنبه 11 مرداد,BND,MD8TOR,4019,با ضمانت-خدمات گردشگری,THR,"2,157,800"
15:45,موجود,Iranair,چهارشنبه 01 شهریور,BND,F-100Y,458,با ضمانت-سیستمی,THR,"1,696,500"
05:45,موجود,Mahan,چهارشنبه 01 شهریور,BND,310-EQV-DOMY_D,1095,با ضمانت-سیستمی,THR,"1,696,700"
18:15,8,Airtour,چهارشنبه 01 شهریور,BND,MD82Y,912,با ضمانت-سیستمی,THR,"1,696,700"
05:45,موجود,Mahan,چهارشنبه 01 شهریور,BND,310-EQV-DOMC_D,1095,با ضمانت-سیستمی بیزنس,THR,"3,257,800"
14:45,موجود,Iranair,دوشنبه 30 مرداد,BND,F-100Y,458,با ضمانت-سیستمی,THR,"1,696,500"
06:25,9,Airtour,دوشنبه 30 مرداد,BND,MD82Y,932,با ضمانت-سیستمی,THR,"1,696,700"
14:15,موجود,Qeshm,دوشنبه 30 مرداد,BND,100A,1220,با ضمانت-سیستمی,THR,"1,696,700"
14:30,موجود,Iranair,شنبه 28 مرداد,BND,F-100Y,458,با ضمانت-سیستمی,THR,"1,696,500"
19:20,موجود,Mahan,شنبه 28 مرداد,BND,310-EQV-DOMY_D,4593,با ضمانت-سیستمی,THR,"1,696,700"
14:15,موجود,Qeshm,پنج شنبه 26 مرداد,BND,100A,1220,با ضمانت-سیستمی,THR,"1,696,700"
15:45,موجود,Iranair,چهارشنبه 25 مرداد,BND,F-100Y,458,با ضمانت-سیستمی,THR,"1,696,500"
05:45,موجود,Mahan,چهارشنبه 25 مرداد,BND,310-EQV-DOMY_D,1095,با ضمانت-سیستمی,THR,"1,696,700"
17:35,موجود,Qeshm,چهارشنبه 25 مرداد,BND,100A,1220,با ضمانت-سیستمی,THR,"1,696,700"
18:15,7,Airtour,چهارشنبه 25 مرداد,BND,MD82Y,912,با ضمانت-سیستمی,THR,"1,696,700"
05:45,موجود,Mahan,چهارشنبه 25 مرداد,BND,310-EQV-DOMC_D,1095,با ضمانت-سیستمی بیزنس,THR,"3,257,800"
14:45,موجود,Iranair,دوشنبه 23 مرداد,BND,F-100Y,458,با ضمانت-سیستمی,THR,"1,696,500"
06:25,9,Airtour,دوشنبه 23 مرداد,BND,MD82Y,932,با ضمانت-سیستمی,THR,"1,696,700"
14:15,موجود,Qeshm,دوشنبه 23 مرداد,BND,100A,1220,با ضمانت-سیستمی,THR,"1,696,700"
15:45,موجود,Iranair,چهارشنبه 15 شهریور,BND,F-100Y,458,با ضمانت-سیستمی,THR,"1,696,500"
05:45,موجود,Mahan,چهارشنبه 15 شهریور,BND,310-EQV-DOMY_D,1095,با ضمانت-سیستمی,THR,"1,696,700"
05:45,موجود,Mahan,چهارشنبه 15 شهریور,BND,310-EQV-DOMC_D,1095,با ضمانت-سیستمی بیزنس,THR,"3,257,800"
19:20,موجود,Mahan,شنبه 11 شهریور,BND,E,4593,,THR,"1,535,397"
14:30,موجود,Iranair,شنبه 11 شهریور,BND,F-100Y,458,با ضمانت-سیستمی,THR,"1,696,500"
19:20,موجود,Mahan,شنبه 11 شهریور,BND,310-EQV-DOMY_D,4593,با ضمانت-سیستمی,THR,"1,696,700"
19:20,موجود,Mahan,شنبه 11 شهریور,BND,310-EQV-DOMC_D,4593,با ضمانت-سیستمی بیزنس,THR,"3,257,800"
15:45,موجود,Iranair,چهارشنبه 08 شهریور,BND,F-100Y,458,با ضمانت-سیستمی,THR,"1,696,500"
05:45,موجود,Mahan,چهارشنبه 08 شهریور,BND,310-EQV-DOMY_D,1095,با ضمانت-سیستمی,THR,"1,696,700"
18:15,8,Airtour,چهارشنبه 08 شهریور,BND,MD82Y,912,با ضمانت-سیستمی,THR,"1,696,700"
05:45,موجود,Mahan,چهارشنبه 08 شهریور,BND,310-EQV-DOMC_D,1095,با ضمانت-سیستمی بیزنس,THR,"3,257,800"
18:10,موجود,Mahan,یکشنبه 22 مرداد,ADU,BAE-90Y_D,1026,با ضمانت-سیستمی,THR,"1,024,400"
17:30,موجود,Aseman,شنبه 21 مرداد,ADU,100Y,3710,با ضمانت-سیستمی,THR,"1,024,400"
18:10,موجود,Mahan,شنبه 21 مرداد,ADU,BAE-90Y_D,1026,با ضمانت-سیستمی,THR,"1,024,400"
10:15,موجود,Iranair,جمعه 20 مرداد,ADU,F-100Y,495,با ضمانت-سیستمی,THR,"1,024,000"
16:55,موجود,Aseman,جمعه 20 مرداد,ADU,100Y,3710,با ضمانت-سیستمی,THR,"1,024,400"
06:55,موجود,Mahan,پنج شنبه 19 مرداد,ADU,BAE-87Y_D,4536,با ضمانت-سیستمی,THR,"1,024,400"
17:15,موجود,Aseman,پنج شنبه 19 مرداد,ADU,100Y,3710,با ضمانت-سیستمی,THR,"1,024,400"
18:10,موجود,Mahan,پنج شنبه 19 مرداد,ADU,BAE-88Y_D,1026,با ضمانت-سیستمی,THR,"1,024,400"
11:05,موجود,Iranair,چهارشنبه 18 مرداد,ADU,F-100Y,495,با ضمانت-سیستمی,THR,"1,024,000"
18:10,موجود,Mahan,چهارشنبه 18 مرداد,ADU,BAE-90Y_D,1026,با ضمانت-سیستمی,THR,"1,024,400"
07:00,9,Mahan,سه شنبه 17 مرداد,ADU,BAE-146B,4536,,THR,"1,024,400"
07:00,9,Mahan,سه شنبه 17 مرداد,ADU,B,4536,,THR,"1,024,400"
12:10,2,Aseman,سه شنبه 17 مرداد,ADU,100Y,3710,با ضمانت-سیستمی,THR,"1,024,400"
18:10,9,Mahan,سه شنبه 17 مرداد,ADU,B,1026,,THR,"1,024,400"
12:20,موجود,Iranair,دوشنبه 16 مرداد,ADU,F-100Y,495,با ضمانت-سیستمی,THR,"1,024,000"
07:00,موجود,Mahan,دوشنبه 16 مرداد,ADU,BAE-90Y_D,4536,با ضمانت-سیستمی,THR,"1,024,400"
18:10,موجود,Mahan,دوشنبه 16 مرداد,ADU,BAE-90Y_D,1026,با ضمانت-سیستمی,THR,"1,024,400"
18:25,موجود,Aseman,دوشنبه 16 مرداد,ADU,100Y,3710,با ضمانت-سیستمی,THR,"1,024,400"
18:10,موجود,Mahan,یکشنبه 15 مرداد,ADU,BAE-90Y_D,1026,با ضمانت-سیستمی,THR,"1,024,400"
18:10,1,Mahan,شنبه 14 مرداد,ADU,BAE-90Y_D,1026,با ضمانت-سیستمی,THR,"1,024,400"
18:10,1,Mahan,شنبه 14 مرداد,ADU,BAE-146B,1026,,THR,"1,024,400"
18:10,10,Mahan,شنبه 14 مرداد,ADU,BH,1026,,THR,"1,024,400"
16:55,1,Aseman,جمعه 13 مرداد,ADU,Y,3710,,THR,"1,024,400"
16:55,1,Aseman,جمعه 13 مرداد,ADU,Y,3710,,THR,"1,024,400"
20:15,موجود,Iranair,شنبه 18 شهریور,ABD,F-100Y,265,با ضمانت-سیستمی,THR,"1,277,000"
20:15,موجود,Iranair,دوشنبه 30 مرداد,ABD,F-100Y,265,با ضمانت-سیستمی,THR,"1,277,000"
21:30,موجود,Aseman,دوشنبه 30 مرداد,ABD,100Y,860,با ضمانت-سیستمی,THR,"1,278,300"
23:30,موجود,Kish,دوشنبه 30 مرداد,ABD,MD8RR,7105,با ضمانت-سیستمی,THR,"1,278,300"
23:30,9,Kish,دوشنبه 30 مرداد,ABD,MD8RR,7105,,THR,"1,278,300"
23:30,9,Kish,دوشنبه 30 مرداد,ABD,RR,7105,,THR,"1,278,300"
05:40,موجود,Kish,سه شنبه 17 مرداد,ABD,MD8RR,7105,با ضمانت-سیستمی,THR,"983,800"
05:40,9,Kish,سه شنبه 17 مرداد,ABD,RR,7105,,THR,"1,278,300"
05:40,10,Kish,سه شنبه 17 مرداد,ABD,Boeing MDRR,7105,,THR,"1,278,300"
15:20,موجود,Iranair,دوشنبه 20 شهریور,SYZ,A319-100Y,426,با ضمانت-سیستمی,THR,"1,325,500"
15:20,8,Iranair,دوشنبه 20 شهریور,SYZ,A319-100J,426,با ضمانت-سیستمی بیزنس,THR,"2,115,500"
15:20,1,Iranair,دوشنبه 06 شهریور,SYZ,A319-100J,426,با ضمانت-سیستمی بیزنس,THR,"2,115,500"
15:15,موجود,Iranair,جمعه 03 شهریور,SYZ,A319-100Y,426,با ضمانت-سیستمی,THR,"1,325,500"
06:05,7,Airtour,جمعه 03 شهریور,SYZ,MD82Y,984,با ضمانت-سیستمی,THR,"1,326,100"
15:15,4,Iranair,جمعه 03 شهریور,SYZ,A319-100J,426,با ضمانت-سیستمی بیزنس,THR,"2,115,500"
09:50,موجود,Iranair,دوشنبه 20 شهریور,AWZ,A319-100Y,413,با ضمانت-سیستمی,THR,"1,207,000"
09:50,9,Iranair,دوشنبه 20 شهریور,AWZ,A319Y,413,,THR,"1,207,000"
09:50,9,Iranair,دوشنبه 20 شهریور,AWZ,Y,413,,THR,"1,207,000"
09:50,موجود,Iranair,دوشنبه 20 شهریور,AWZ,A319-100J,413,با ضمانت-سیستمی بیزنس,THR,"1,925,000"
09:10,موجود,Iranair,یکشنبه 19 شهریور,AWZ,A319-100Y,311,با ضمانت-سیستمی,THR,"1,207,000"
09:10,موجود,Iranair,یکشنبه 19 شهریور,AWZ,A319-100J,311,با ضمانت-سیستمی بیزنس,THR,"1,925,000"
06:20,موجود,Iranair,شنبه 18 شهریور,AWZ,A319-100Y,411,با ضمانت-سیستمی,THR,"1,207,000"
06:20,موجود,Iranair,شنبه 18 شهریور,AWZ,A319-100J,411,با ضمانت-سیستمی بیزنس,THR,"1,925,000"
21:15,موجود,Iranair,چهارشنبه 15 شهریور,AWZ,F-100Y,419,با ضمانت-سیستمی,THR,"1,207,000"
09:50,موجود,Iranair,دوشنبه 13 شهریور,AWZ,A319-100Y,413,با ضمانت-سیستمی,THR,"1,207,000"
09:50,موجود,Iranair,دوشنبه 13 شهریور,AWZ,A319-100J,413,با ضمانت-سیستمی بیزنس,THR,"1,925,000"
09:10,موجود,Iranair,یکشنبه 12 شهریور,AWZ,A319-100Y,311,با ضمانت-سیستمی,THR,"1,207,000"
09:10,موجود,Iranair,یکشنبه 12 شهریور,AWZ,A319-100J,311,با ضمانت-سیستمی بیزنس,THR,"1,925,000"
06:20,موجود,Iranair,شنبه 11 شهریور,AWZ,A319-100Y,411,با ضمانت-سیستمی,THR,"1,207,000"
06:20,8,Iranair,شنبه 11 شهریور,AWZ,A319-100J,411,با ضمانت-سیستمی بیزنس,THR,"1,925,000"
06:05,7,Airtour,جمعه 27 مرداد,SYZ,MD82Y,984,با ضمانت-سیستمی,THR,"1,326,100"
16:05,موجود,Iranair,شنبه 18 شهریور,SYZ,A319-100Y,426,با ضمانت-سیستمی,THR,"1,325,500"
16:05,موجود,Iranair,شنبه 18 شهریور,SYZ,A319-100J,426,با ضمانت-سیستمی بیزنس,THR,"2,115,500"
15:15,موجود,Iranair,جمعه 17 شهریور,SYZ,A319-100Y,426,با ضمانت-سیستمی,THR,"1,325,500"
10:40,موجود,Iranair,پنج شنبه 16 شهریور,SYZ,F-100Y,424,با ضمانت-سیستمی,THR,"1,325,500"
15:20,موجود,Iranair,دوشنبه 13 شهریور,SYZ,A319-100Y,426,با ضمانت-سیستمی,THR,"1,325,500"
16:05,موجود,Iranair,شنبه 11 شهریور,SYZ,A319-100Y,426,با ضمانت-سیستمی,THR,"1,325,500"
16:05,موجود,Iranair,شنبه 11 شهریور,SYZ,A319-100J,426,با ضمانت-سیستمی بیزنس,THR,"2,115,500"
15:15,موجود,Iranair,جمعه 10 شهریور,SYZ,A319-100Y,426,با ضمانت-سیستمی,THR,"1,325,500"
06:05,7,Airtour,جمعه 10 شهریور,SYZ,MD82Y,984,با ضمانت-سیستمی,THR,"1,326,100"
15:15,7,Iranair,جمعه 10 شهریور,SYZ,A319-100J,426,با ضمانت-سیستمی بیزنس,THR,"2,115,500"
05:10,موجود,Kish,یکشنبه 15 مرداد,ABD,MD8RR,7105,با ضمانت-سیستمی,THR,"983,800"
05:10,9,Kish,یکشنبه 15 مرداد,ABD,RR,7105,,THR,"1,278,300"
05:10,9,Kish,یکشنبه 15 مرداد,ABD,MD8RR,7105,,THR,"1,278,300"
05:00,2,Kish,چهارشنبه 11 مرداد,ABD,MD8RR,7105,با ضمانت-سیستمی,THR,"1,278,300"
05:00,موجود,Kish,چهارشنبه 11 مرداد,ABD,MD8C,7105,با ضمانت-سیستمی بیزنس,THR,"2,080,000"
06:15,5,Caspian,سه شنبه 10 مرداد,ABD,M83Y,6938,,THR,"1,278,300"
23:30,2,Kish,دوشنبه 09 مرداد,ABD,MD8C,7105,با ضمانت-سیستمی بیزنس,THR,"2,080,000"
05:10,موجود,Kish,یکشنبه 29 مرداد,ABD,MD8RR,7105,با ضمانت-سیستمی,THR,"1,278,300"
19:45,موجود,Aseman,یکشنبه 29 مرداد,ABD,100Y,3750,با ضمانت-سیستمی,THR,"1,278,300"
20:15,موجود,Iranair,شنبه 28 مرداد,ABD,F-100Y,265,با ضمانت-سیستمی,THR,"1,277,000"
19:30,موجود,Qeshm,شنبه 28 مرداد,ABD,100A,1216,با ضمانت-سیستمی,THR,"1,278,300"
21:40,موجود,Aseman,شنبه 28 مرداد,ABD,100Y,860,با ضمانت-سیستمی,THR,"1,278,300"
18:05,6,Iranair,پنج شنبه 26 مرداد,ABD,Y,265,,THR,"1,277,000"
18:05,موجود,Iranair,پنج شنبه 16 شهریور,ABD,F-100Y,265,با ضمانت-سیستمی,THR,"1,277,000"
20:15,موجود,Iranair,دوشنبه 13 شهریور,ABD,F-100Y,265,با ضمانت-سیستمی,THR,"1,277,000"
20:15,موجود,Iranair,شنبه 11 شهریور,ABD,F-100Y,265,با ضمانت-سیستمی,THR,"1,277,000"
09:50,موجود,Iranair,دوشنبه 06 شهریور,AWZ,A319-100Y,413,با ضمانت-سیستمی,THR,"1,207,000"
09:50,موجود,Iranair,دوشنبه 06 شهریور,AWZ,A319-100J,413,با ضمانت-سیستمی بیزنس,THR,"1,925,000"
05:50,موجود,Varesh,پنج شنبه 19 مرداد,AWZ,735TOR,5852,با ضمانت-خدمات گردشگری,THR,"1,600,000"
09:40,1,Iranair,سه شنبه 14 شهریور,KIH,A319-100Y,350,با ضمانت-سیستمی,THR,"1,753,500"
09:40,1,Iranair,سه شنبه 14 شهریور,KIH,Y,350,چارتری,THR,"1,753,500"
09:40,8,Iranair,سه شنبه 14 شهریور,KIH,A319-100J,350,با ضمانت-سیستمی بیزنس,THR,"2,799,500"
11:45,9,Airtour,دوشنبه 06 شهریور,KIH,MD82Y,996,با ضمانت-سیستمی,THR,"1,753,600"
11:45,9,Airtour,یکشنبه 05 شهریور,KIH,MD82Y,916,با ضمانت-سیستمی,THR,"1,753,600"
09:40,موجود,Iranair,جمعه 03 شهریور,KIH,A319-100Y,350,با ضمانت-سیستمی,THR,"1,753,500"
07:55,9,Airtour,جمعه 03 شهریور,KIH,MD82Y,996,با ضمانت-سیستمی,THR,"1,753,600"
09:40,موجود,Iranair,جمعه 03 شهریور,KIH,A319-100J,350,با ضمانت-سیستمی بیزنس,THR,"2,799,500"
08:15,9,Airtour,پنج شنبه 02 شهریور,KIH,MD82Y,996,با ضمانت-سیستمی,THR,"1,753,600"
06:20,9,Kish,سه شنبه 31 مرداد,KIH,McDonnell Douglas MDRR,7055,چارتری,THR,"1,705,500"
21:15,9,Kish,سه شنبه 31 مرداد,KIH,McDonnell Douglas MDRR,7081,چارتری,THR,"1,705,500"
23:59,4,Kish,سه شنبه 31 مرداد,KIH,McDonnell Douglas MDRR,7125,چارتری,THR,"1,705,500"
06:20,9,Kish,سه شنبه 31 مرداد,KIH,McDonnell Douglas MDRR,7055,چارتری,THR,"1,737,500"
21:15,9,Kish,سه شنبه 31 مرداد,KIH,McDonnell Douglas MDRR,7081,چارتری,THR,"1,737,500"
23:59,4,Kish,سه شنبه 31 مرداد,KIH,McDonnell Douglas MDRR,7125,چارتری,THR,"1,737,500"
06:20,9,Kish,سه شنبه 31 مرداد,KIH,Y,7055,با ضمانت-چارتری,THR,"1,743,928"
21:15,9,Kish,سه شنبه 31 مرداد,KIH,Y,7081,با ضمانت-چارتری,THR,"1,743,928"
23:59,4,Kish,سه شنبه 31 مرداد,KIH,Y,7125,با ضمانت-چارتری,THR,"1,743,928"
08:30,2,Kish,سه شنبه 31 مرداد,KIH,M80Y,7021,چارتری,THR,"1,750,000"
08:10,3,Kish,دوشنبه 30 مرداد,KIH,Y,7053,با ضمانت-چارتری,THR,"1,691,020"
19:00,3,Kish,دوشنبه 30 مرداد,KIH,Y,7125,با ضمانت-چارتری,THR,"1,691,020"
11:45,9,Airtour,دوشنبه 30 مرداد,KIH,MD82Y,996,با ضمانت-سیستمی,THR,"1,700,000"
11:45,9,Airtour,دوشنبه 30 مرداد,KIH,Y,996,چارتری,THR,"1,700,000"
06:20,9,Kish,دوشنبه 30 مرداد,KIH,McDonnell Douglas MDRR,7055,چارتری,THR,"1,705,500"
08:10,9,Kish,دوشنبه 30 مرداد,KIH,McDonnell Douglas MDRR,7053,چارتری,THR,"1,705,500"
08:10,3,Kish,دوشنبه 30 مرداد,KIH,Y,7053,چارتری,THR,"1,709,760"
19:00,8,Kish,دوشنبه 30 مرداد,KIH,K,7125,چارتری,THR,"1,715,500"
08:10,3,Kish,دوشنبه 30 مرداد,KIH,Y,7053,چارتری,THR,"1,715,898"
08:10,3,Kish,دوشنبه 30 مرداد,KIH,M80Y,7053,چارتری,THR,"1,715,920"
11:45,9,Airtour,یکشنبه 29 مرداد,KIH,MD82Y,916,با ضمانت-سیستمی,THR,"1,700,000"
11:45,9,Airtour,یکشنبه 29 مرداد,KIH,Boeing MD-82Y,916,چارتری,THR,"1,700,000"
11:45,9,Airtour,یکشنبه 29 مرداد,KIH,Y,916,چارتری,THR,"1,700,000"
06:20,9,Kish,یکشنبه 29 مرداد,KIH,Y,7055,با ضمانت-چارتری,THR,"1,743,928"
19:00,9,Kish,یکشنبه 29 مرداد,KIH,Y,7053,با ضمانت-چارتری,THR,"1,743,928"
20:10,9,Kish,یکشنبه 29 مرداد,KIH,Y,7081,با ضمانت-چارتری,THR,"1,743,928"
06:20,9,Kish,یکشنبه 29 مرداد,KIH,Y,7055,چارتری,THR,"1,753,600"
09:45,2,Kish,یکشنبه 29 مرداد,KIH,Y,7029,چارتری,THR,"1,753,600"
09:45,2,Kish,یکشنبه 29 مرداد,KIH,M80Y,7029,چارتری,THR,"1,753,600"
11:45,9,Airtour,یکشنبه 29 مرداد,KIH,Boeing MD-82Y,916,چارتری,THR,"1,753,600"
19:00,9,Kish,شنبه 28 مرداد,KIH,Y,7125,چارتری,THR,"1,689,500"
06:20,9,Kish,شنبه 28 مرداد,KIH,McDonnell Douglas MDRR,7055,چارتری,THR,"1,705,500"
19:00,9,Kish,شنبه 28 مرداد,KIH,McDonnell Douglas MDRR,7125,چارتری,THR,"1,705,500"
20:00,5,Kish,شنبه 28 مرداد,KIH,McDonnell Douglas MDRR,7053,چارتری,THR,"1,705,500"
19:00,9,Kish,شنبه 28 مرداد,KIH,Y,7125,چارتری,THR,"1,712,500"
19:00,9,Kish,شنبه 28 مرداد,KIH,Y,7125,چارتری,THR,"1,715,500"
11:20,موجود,Zagros,شنبه 28 مرداد,KIH,MD8LB,4051,با ضمانت-سیستمی,THR,"1,736,700"
06:20,9,Kish,شنبه 28 مرداد,KIH,McDonnell Douglas MDRR,7055,چارتری,THR,"1,737,500"
19:00,9,Kish,شنبه 28 مرداد,KIH,McDonnell Douglas MDRR,7125,چارتری,THR,"1,737,500"
20:00,5,Kish,شنبه 28 مرداد,KIH,McDonnell Douglas MDRR,7053,چارتری,THR,"1,737,500"
20:15,4,Kish,جمعه 27 مرداد,KIH,Y,7129,با ضمانت-چارتری,THR,"1,544,200"
20:15,4,Kish,جمعه 27 مرداد,KIH,W,7129,چارتری,THR,"1,570,000"
20:15,4,Kish,جمعه 27 مرداد,KIH,737W,7129,چارتری,THR,"1,570,000"
20:15,4,Kish,جمعه 27 مرداد,KIH,737W,7129,چارتری,THR,"1,600,000"
20:15,4,Kish,جمعه 27 مرداد,KIH,Y,7129,چارتری,THR,"1,600,000"
19:30,4,Kish,جمعه 27 مرداد,KIH,Y,7053,با ضمانت-چارتری,THR,"1,639,800"
19:30,4,Kish,جمعه 27 مرداد,KIH,737E,7053,چارتری,THR,"1,665,000"
19:30,4,Kish,جمعه 27 مرداد,KIH,E,7053,چارتری,THR,"1,668,000"
21:00,4,Kish,جمعه 27 مرداد,KIH,Y,7081,با ضمانت-چارتری,THR,"1,687,600"
19:30,4,Kish,جمعه 27 مرداد,KIH,737E,7053,چارتری,THR,"1,700,000"
06:20,9,Kish,پنج شنبه 26 مرداد,KIH,McDonnell Douglas MDRR,7055,چارتری,THR,"1,705,500"
19:00,9,Kish,پنج شنبه 26 مرداد,KIH,McDonnell Douglas MDRR,7081,چارتری,THR,"1,705,500"
20:00,5,Kish,پنج شنبه 26 مرداد,KIH,McDonnell Douglas MDRR,7125,چارتری,THR,"1,705,500"
06:20,9,Kish,پنج شنبه 26 مرداد,KIH,McDonnell Douglas MDRR,7055,چارتری,THR,"1,737,500"
19:00,9,Kish,پنج شنبه 26 مرداد,KIH,McDonnell Douglas MDRR,7081,چارتری,THR,"1,737,500"
20:00,5,Kish,پنج شنبه 26 مرداد,KIH,McDonnell Douglas MDRR,7125,چارتری,THR,"1,737,500"
06:20,9,Kish,پنج شنبه 26 مرداد,KIH,Y,7055,با ضمانت-چارتری,THR,"1,743,928"
19:00,9,Kish,پنج شنبه 26 مرداد,KIH,Y,7081,با ضمانت-چارتری,THR,"1,743,928"
20:00,5,Kish,پنج شنبه 26 مرداد,KIH,Y,7125,با ضمانت-چارتری,THR,"1,743,928"
06:20,9,Kish,پنج شنبه 26 مرداد,KIH,Y,7055,چارتری,THR,"1,748,528"
21:00,3,Kish,چهارشنبه 25 مرداد,KIH,Y,7053,با ضمانت-چارتری,THR,"1,691,020"
