arrival_city_name_persian,national_arrival_code,departure_city_name_persian,national_departure_code,departure_date,departure_date_YMD_format,departure_time,arrival_time,capacity,company_name,flying_class,flying_number,flying_type,ticket_price_T
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,20:20,,4.0,Meraj,Y,4806,چارتری,"3,800,000"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,20:20,,5.0,j1,321C,4806,بیزنس-چارتری,"5,100,000"
تهران (امام خمینی),IKA,دبی,DXB,چهارشنبه 18 مرداد,1402/05/18,20:40,22:55,,Mahan,AB346-MMRC_D,64,با ضمانت-سیستمی بیزنس,"48,400,000"
تهران (امام خمینی),IKA,آنکارا,ESB,چهارشنبه 18 مرداد,1402/05/18,20:55,,6.0,Mahan,Y,119,چارتری,"4,800,000"
تهران (امام خمینی),IKA,آنکارا,ESB,چهارشنبه 18 مرداد,1402/05/18,20:55,,,Mahan,Y,119,چارتری,"5,604,965"
تهران (امام خمینی),IKA,آنکارا,ESB,چهارشنبه 18 مرداد,1402/05/18,20:55,,6.0,Mahan,Airbus A310W,119,چارتری,"5,794,500"
تهران (امام خمینی),IKA,دبی,DXB,چهارشنبه 18 مرداد,1402/05/18,21:10,,,Mahan,E,64,چارتری,"10,846,302"
تهران (امام خمینی),IKA,دبی,DXB,چهارشنبه 18 مرداد,1402/05/18,21:10,,9.0,Mahan,P,64,چارتری,"12,438,300"
تهران,THR,گرگان,GBT,چهارشنبه 18 مرداد,1402/05/18,21:20,22:20,2.0,Qeshm,DEFA,1295,با ضمانت-سیستمی,"1,152,300"
بندرعباس,BND,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:35,22:20,2.0,Qeshm,DEFR,1315,با ضمانت-سیستمی,"876,300"
بندرعباس,BND,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:35,22:20,2.0,Qeshm,DEFR,1315,با ضمانت,"861,348"
بندرعباس,BND,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:35,22:20,5.0,Qeshm,DEFY,1315,با ضمانت-سیستمی,"843,300"
بندرعباس,BND,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:35,22:20,5.0,Qeshm,DEFY,1315,با ضمانت,"829,468"
بندرعباس,BND,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:35,22:20,5.0,Qeshm,DEFV,1315,با ضمانت-سیستمی,"804,900"
بندرعباس,BND,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:35,22:20,5.0,Qeshm,DEFV,1315,با ضمانت,"792,400"
بندرعباس,BND,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:35,22:20,1.0,Qeshm,DEFM,1315,با ضمانت-سیستمی,"760,900"
شیراز,SYZ,تهران,THR,چهارشنبه 18 مرداد,1402/05/18,21:40,23:00,4.0,ATA,M83TOR,5623,با ضمانت-خدمات گردشگری,"1,550,000"
تهران (امام خمینی),IKA,نجف,NJF,چهارشنبه 18 مرداد,1402/05/18,21:40,23:40,3.0,Aseman,737C,585,با ضمانت-بیزنس-چارتری,"4,054,200"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:45,,5.0,Varesh,Y,5825,,"1,027,000"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:45,,5.0,Varesh,Y,5825,,"1,040,000"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:45,,5.0,Varesh,Y,5825,,"1,045,000"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,21:45,,5.0,Varesh,M83Y,5825,,"1,070,000"
دنیزلی,DNZ,تهران (امام خمینی),IKA,چهارشنبه 18 مرداد,1402/05/18,22:00,00:45,1.0,Caspian,Y,7910,با ضمانت-چارتری,"5,009,900"
تهران,THR,رشت,RAS,چهارشنبه 18 مرداد,1402/05/18,22:00,23:00,6.0,Aseman,100Y,845,با ضمانت-سیستمی,"898,300"
دنیزلی,DNZ,تهران (امام خمینی),IKA,چهارشنبه 18 مرداد,1402/05/18,22:00,,1.0,Caspian,Y,7910,چارتری,"5,500,000"
دنیزلی,DNZ,تهران (امام خمینی),IKA,چهارشنبه 18 مرداد,1402/05/18,22:00,,2.0,cpn,W,7910,چارتری,"6,226,350"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,22:00,,3.0,Caspian,Y,45,,"1,003,500"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,22:00,,5.0,Caspian,M80Y,45,,"1,022,500"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,22:00,,5.0,Caspian,Y,45,,"1,050,000"
گرگان,GBT,تهران,THR,چهارشنبه 18 مرداد,1402/05/18,22:05,23:05,,Aseman,DEFY,632,با ضمانت-سیستمی,"1,152,300"
گرگان,GBT,تهران,THR,چهارشنبه 18 مرداد,1402/05/18,22:05,23:05,9.0,Aseman,DEFY,632,با ضمانت,"1,151,150"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,22:30,,,Iranair,A300B4-605RV,768,با ضمانت-سیستمی,"8,761,000"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,22:30,,,Iranair,A300B4-605RK,768,با ضمانت-سیستمی,"7,108,500"
اصفهان,IFN,مشهد,MHD,چهارشنبه 18 مرداد,1402/05/18,22:40,00:05,8.0,Caspian,DEFTOR,6904,با ضمانت-خدمات گردشگری,"1,711,800"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,22:45,00:30,8.0,Kish,MD8RL,7080,با ضمانت,"1,273,178"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,22:45,00:30,7.0,Kish,MD8RV,7080,با ضمانت,"1,218,880"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,22:45,00:30,9.0,Kish,MD8RB,7080,با ضمانت,"1,443,620"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,22:45,00:30,8.0,Kish,MD8RH,7080,با ضمانت,"1,385,990"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,22:45,00:30,8.0,Kish,MD8RK,7080,با ضمانت,"1,329,240"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,22:45,00:30,9.0,Kish,MD8RS,7080,با ضمانت,"1,560,548"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,22:45,00:30,9.0,Kish,MD8RY,7080,با ضمانت,"1,502,130"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,22:45,,2.0,Qeshm,Y,2214,چارتری,"2,373,500"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,22:45,,5.0,Qeshm,AB6Y,2214,چارتری,"2,400,000"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,22:45,,5.0,Qeshm,W,2214,چارتری,"2,904,600"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,22:45,,4.0,Qeshm,Y,2214,چارتری,"3,800,000"
آبادان,ABD,اصفهان,IFN,چهارشنبه 18 مرداد,1402/05/18,22:50,23:55,2.0,Aseman,100Y,3759,با ضمانت,"900,730"
آبادان,ABD,اصفهان,IFN,چهارشنبه 18 مرداد,1402/05/18,22:50,23:55,4.0,Aseman,100Y,3759,با ضمانت-سیستمی,"898,300"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,23:15,,,ATA,Y,6620,چارتری,"3,981,355"
تهران (امام خمینی),IKA,باتومی,BUS,چهارشنبه 18 مرداد,1402/05/18,23:30,,3.0,Qeshm,Y,2276,چارتری,"4,228,943"
تهران (امام خمینی),IKA,باتومی,BUS,چهارشنبه 18 مرداد,1402/05/18,23:30,,3.0,Qeshm,320Y,2276,چارتری,"4,285,000"
تهران (امام خمینی),IKA,باتومی,BUS,چهارشنبه 18 مرداد,1402/05/18,23:30,,1.0,Qeshm,Y,2276,چارتری,"4,500,000"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,23:30,,6.0,Mahan,Airbus A310W,121,چارتری,"3,817,500"
تهران (امام خمینی),IKA,استانبول,IST,چهارشنبه 18 مرداد,1402/05/18,23:30,,6.0,Mahan,Y,121,چارتری,"4,000,000"
تهران (امام خمینی),IKA,مسقط,MCT,چهارشنبه 18 مرداد,1402/05/18,23:30,,6.0,Qeshm,W,2113,چارتری,"7,679,800"
تهران (امام خمینی),IKA,مسقط,MCT,چهارشنبه 18 مرداد,1402/05/18,23:30,,6.0,Qeshm,320W,2113,چارتری,"7,700,000"
تهران (امام خمینی),IKA,مسقط,MCT,چهارشنبه 18 مرداد,1402/05/18,23:30,,6.0,Qeshm,320Y,2113,چارتری,"8,000,000"
تهران,THR,گرگان,GBT,چهارشنبه 18 مرداد,1402/05/18,23:35,00:35,,Aseman,DEFY,633,با ضمانت-سیستمی,"1,152,300"
تهران,THR,گرگان,GBT,چهارشنبه 18 مرداد,1402/05/18,23:35,00:35,9.0,Aseman,DEFY,633,با ضمانت,"1,151,150"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,01:20,4.0,Qeshm,DEFK,1225,با ضمانت-سیستمی,"1,203,600"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,01:20,4.0,Qeshm,DEFK,1225,با ضمانت,"1,177,456"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,01:20,6.0,Qeshm,DEFM,1225,با ضمانت,"1,496,156"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,01:20,6.0,Qeshm,DEFQ,1225,با ضمانت-سیستمی,"1,423,600"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,01:20,6.0,Qeshm,DEFQ,1225,با ضمانت,"1,389,956"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,01:20,3.0,Qeshm,DEFY,1225,با ضمانت-سیستمی,"1,687,600"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,01:20,3.0,Qeshm,DEFY,1225,با ضمانت,"1,644,896"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,01:20,6.0,Qeshm,DEFV,1225,با ضمانت-سیستمی,"1,621,600"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,01:20,6.0,Qeshm,DEFV,1225,با ضمانت,"1,581,136"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,01:20,6.0,Qeshm,DEFM,1225,با ضمانت-سیستمی,"1,533,600"
تهران,THR,کیش,KIH,چهارشنبه 18 مرداد,1402/05/18,23:35,,9.0,Qeshm,100Y,1225,,"1,753,600"
زاهدان,ZAH,تهران,THR,چهارشنبه 18 مرداد,1402/05/18,23:45,01:20,1.0,Caspian,DEFTOR,6986,با ضمانت-خدمات گردشگری,"2,049,500"
تبریز,TBZ,استانبول (صابیها),SAW,چهارشنبه 18 مرداد,1402/05/18,23:55,,,Pegasus,G,508,چارتری,"4,233,840"
شیراز,SYZ,تهران,THR,چهارشنبه 18 مرداد,1402/05/18,23:59,01:15,2.0,Pars,CRJTOR,4422,با ضمانت-خدمات گردشگری,"2,999,000"
شیراز,SYZ,تهران,THR,چهارشنبه 18 مرداد,1402/05/18,23:59,01:15,2.0,Pars,CRJTOR,4422,با ضمانت-خدمات گردشگری,"2,925,000"
شیراز,SYZ,تهران,THR,چهارشنبه 18 مرداد,1402/05/18,23:59,01:15,2.0,Pars,CRJTOR,4422,با ضمانت-خدمات گردشگری,"2,699,100"
شیراز,SYZ,تهران,THR,چهارشنبه 18 مرداد,1402/05/18,23:59,01:15,2.0,Pars,CRJTOR,4422,با ضمانت-خدمات گردشگری,"2,650,000"
شیراز,SYZ,تهران,THR,چهارشنبه 18 مرداد,1402/05/18,23:59,01:15,2.0,Pars,CRJTOR,4422,با ضمانت-خدمات گردشگری,"2,499,100"
دبی,DXB,تهران (امام خمینی),IKA,چهارشنبه 18 مرداد,1402/05/18,23:59,,9.0,DUBAI,Y,1930,چارتری,"5,785,500"
نجف,NJF,اصفهان,IFN,چهارشنبه 18 مرداد,1402/05/18,23:59,,5.0,Meraj,AirbusY,4837,چارتری,"4,500,000"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 19 مرداد,1402/05/19,00:00,03:00,,Mahan,AB346-MMRY_D,121,با ضمانت-سیستمی,"9,505,800"
تهران (امام خمینی),IKA,استانبول,IST,پنج‌شنبه 19 مرداد,1402/05/19,00:00,03:00,,Mahan,AB346-MMRC_D,121,با ضمانت-سیستمی بیزنس,"23,185,600"
آنتالیا,AYT,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,00:30,04:35,6.0,ماوی گوک,BoeingY,5382,با ضمانت-چارتری,"7,575,200"
آنتالیا,AYT,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,00:30,,6.0,ماوی گوک,BoeingY,5382,چارتری,"7,500,000"
دبی,DXB,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,00:45,03:30,4.0,DUBAI,800C,1930,با ضمانت-بیزنس-چارتری,"22,162,200"
دبی,DXB,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,00:45,03:30,3.0,DUBAI,B737-800Y,1930,با ضمانت-چارتری,"5,060,200"
دبی,DXB,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,00:45,03:30,3.0,DUBAI,Y,1930,با ضمانت-چارتری,"4,909,300"
دبی,DXB,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,00:45,,5.0,DUBAI,Y,1930,چارتری,"4,900,925"
دبی,DXB,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,00:45,,5.0,DUBAI,Y,1930,چارتری,"4,947,000"
دبی,DXB,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,00:45,,5.0,DUBAI,737Y,1930,چارتری,"5,000,000"
دنیزلی,DNZ,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,01:00,02:30,1.0,Airtour,A310Y,9726,با ضمانت-چارتری,"8,581,200"
دنیزلی,DNZ,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,01:00,03:00,1.0,Airtour,A310Y,9726,با ضمانت-سیستمی,"8,500,000"
تهران (امام خمینی),IKA,دنیزلی,DNZ,پنج‌شنبه 19 مرداد,1402/05/19,01:40,,5.0,Caspian,Boeing 737Y,7911,چارتری,"1,800,000"
اصفهان,IFN,نجف,NJF,پنج‌شنبه 19 مرداد,1402/05/19,02:15,,6.0,Meraj,Y,4836,چارتری,"4,046,000"
تهران,THR,زاهدان,ZAH,پنج‌شنبه 19 مرداد,1402/05/19,02:20,03:55,,Caspian,DEFTOR,6987,با ضمانت-خدمات گردشگری,"1,892,700"
تبریز,TBZ,استانبول,IST,پنج‌شنبه 19 مرداد,1402/05/19,02:55,,4.0,Turkish,Boeing737Y,882,چارتری,"5,012,350"
تبریز,TBZ,استانبول,IST,پنج‌شنبه 19 مرداد,1402/05/19,02:55,,,Turkish,U,882,چارتری,"8,081,372"
تهران,THR,زاهدان,ZAH,پنج‌شنبه 19 مرداد,1402/05/19,03:05,04:35,3.0,Caspian,DEFZF,6987,با ضمانت,"1,668,360"
تهران,THR,مشهد,MHD,پنج‌شنبه 19 مرداد,1402/05/19,03:25,04:40,5.0,Caspian,DEFTOR,27,با ضمانت-خدمات گردشگری,"1,550,000"
تهران (امام خمینی),IKA,بدروم,BJV,پنج‌شنبه 19 مرداد,1402/05/19,04:30,08:15,4.0,Airtour,A310J,9713,با ضمانت-سیستمی بیزنس,"9,000,000"
تهران (امام خمینی),IKA,بدروم,BJV,پنج‌شنبه 19 مرداد,1402/05/19,04:30,08:15,8.0,Airtour,A310Y53,9713,با ضمانت-سیستمی,"4,800,000"
تهران (امام خمینی),IKA,بدروم,BJV,پنج‌شنبه 19 مرداد,1402/05/19,04:30,08:15,7.0,Airtour,A310Y37,9713,با ضمانت-سیستمی,"4,000,000"
اهواز,AWZ,تهران,THR,پنج‌شنبه 19 مرداد,1402/05/19,05:00,06:00,,ATA,M83TOR,5627,با ضمانت-خدمات گردشگری,"1,550,000"
اهواز,AWZ,تهران,THR,پنج‌شنبه 19 مرداد,1402/05/19,05:00,06:00,7.0,ATA,M83A,5627,با ضمانت-سیستمی,"1,207,200"
اهواز,AWZ,تهران,THR,پنج‌شنبه 19 مرداد,1402/05/19,05:00,06:00,7.0,ATA,M83A,5627,با ضمانت,"1,205,256"
تهران,THR,زاهدان,ZAH,پنج‌شنبه 19 مرداد,1402/05/19,05:00,07:05,1.0,Mahan,BAE-87Y_D,1070,با ضمانت-سیستمی,"1,681,000"
آنتالیا,AYT,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,05:00,08:00,5.0,Pegasus,Y,6657,با ضمانت-چارتری,"9,290,900"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,05:00,,2.0,ATA,AirbusY,6619,چارتری,"8,500,000"
نجف,NJF,مشهد,MHD,پنج‌شنبه 19 مرداد,1402/05/19,05:00,,1.0,Taban,Y,7267,چارتری,"3,592,848"
نجف,NJF,مشهد,MHD,پنج‌شنبه 19 مرداد,1402/05/19,05:00,,7.0,ATA,Y,6641,چارتری,"3,839,900"
نجف,NJF,مشهد,MHD,پنج‌شنبه 19 مرداد,1402/05/19,05:00,,7.0,ATA,M80Y,6641,چارتری,"3,995,000"
نجف,NJF,مشهد,MHD,پنج‌شنبه 19 مرداد,1402/05/19,05:00,,7.0,ATA,M80Y,6641,چارتری,"4,000,000"
تهران (امام خمینی),IKA,دنیزلی,DNZ,پنج‌شنبه 19 مرداد,1402/05/19,05:15,09:15,8.0,Airtour,A310Y7,9727,با ضمانت-سیستمی,"2,500,000"
تهران (امام خمینی),IKA,دنیزلی,DNZ,پنج‌شنبه 19 مرداد,1402/05/19,05:15,09:45,8.0,Airtour,A310Y7,9727,با ضمانت-چارتری,"2,545,200"
نجف,NJF,مشهد,MHD,پنج‌شنبه 19 مرداد,1402/05/19,05:30,,5.0,Zagros,Y,3011,چارتری,"4,000,000"
نجف,NJF,مشهد,MHD,پنج‌شنبه 19 مرداد,1402/05/19,05:30,,9.0,Zagros,320Y,3011,چارتری,"4,800,000"
اهواز,AWZ,تهران,THR,پنج‌شنبه 19 مرداد,1402/05/19,05:35,06:35,,Caspian,DEFTOR,20,با ضمانت-خدمات گردشگری,"1,550,000"
اهواز,AWZ,تهران,THR,پنج‌شنبه 19 مرداد,1402/05/19,05:35,06:35,,Caspian,DEFTOR,20,با ضمانت-خدمات گردشگری,"1,449,400"
اهواز,AWZ,تهران,THR,پنج‌شنبه 19 مرداد,1402/05/19,05:35,06:35,,Caspian,DEFTOR,20,با ضمانت-خدمات گردشگری,"1,431,800"
اهواز,AWZ,تهران,THR,پنج‌شنبه 19 مرداد,1402/05/19,05:50,07:00,,Varesh,735TOR,5852,با ضمانت-خدمات گردشگری,"1,550,000"
نجف,NJF,مشهد,MHD,پنج‌شنبه 19 مرداد,1402/05/19,06:00,07:30,9.0,Airtour,MD82Y47,9738,با ضمانت-چارتری,"4,557,200"
نجف,NJF,مشهد,MHD,پنج‌شنبه 19 مرداد,1402/05/19,06:00,07:30,8.0,Airtour,MD82Y39,9738,با ضمانت-چارتری,"4,154,800"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,06:00,09:25,,Mahan,AB346-MMRC_D,112,با ضمانت-سیستمی بیزنس,"22,659,600"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,06:00,09:25,,Mahan,AB346-MMRY_D,112,با ضمانت-سیستمی,"14,161,600"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,06:00,,6.0,Mahan,Airbus A310W,112,چارتری,"8,289,200"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,06:00,,6.0,Mahan,Y,112,چارتری,"8,600,000"
نجف,NJF,مشهد,MHD,پنج‌شنبه 19 مرداد,1402/05/19,06:00,,8.0,Taban,320Y,7263,چارتری,"4,100,000"
سن پترزبورگ,LED,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,07:00,,1.0,j1,Y,4877,چارتری,"7,670,200"
سن پترزبورگ,LED,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,07:00,,1.0,Meraj,Y,4877,چارتری,"7,990,000"
تهران (امام خمینی),IKA,دبی,DXB,پنج‌شنبه 19 مرداد,1402/05/19,07:00,,4.0,DUBAI,Y,1819,چارتری,"7,351,388"
تهران (امام خمینی),IKA,دبی,DXB,پنج‌شنبه 19 مرداد,1402/05/19,07:00,,5.0,DUBAI,B737-800Y,1819,چارتری,"7,442,500"
تهران (امام خمینی),IKA,دبی,DXB,پنج‌شنبه 19 مرداد,1402/05/19,07:00,,8.0,DUBAI,B737-800Y,1819,چارتری,"8,000,000"
تهران,THR,زاهدان,ZAH,پنج‌شنبه 19 مرداد,1402/05/19,07:25,,2.0,Chabahar,M80Y,8773,,"1,681,000"
مشهد,MHD,نجف,NJF,پنج‌شنبه 19 مرداد,1402/05/19,07:30,10:00,6.0,Taban,M80Y,7268,با ضمانت-چارتری,"5,563,200"
مشهد,MHD,نجف,NJF,پنج‌شنبه 19 مرداد,1402/05/19,07:30,,5.0,Taban,M80Y,7268,چارتری,"5,642,200"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,07:50,11:15,,Mahan,MMC-AB340C_D,116,با ضمانت-سیستمی بیزنس,"22,659,600"
استانبول,IST,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,07:50,11:15,,Mahan,MMC-AB340Y_D,116,با ضمانت-سیستمی,"14,161,600"
تفلیس,TBS,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,08:00,,1.0,Qeshm,Y,2273,چارتری,"6,640,200"
تفلیس,TBS,تهران (امام خمینی),IKA,پنج‌شنبه 19 مرداد,1402/05/19,08:00,,2.0,Qeshm,320C,2273,بیزنس-چارتری,"8,000,000"
تهران (امام خمینی),IKA,نجف,NJF,پنج‌شنبه 19 مرداد,1402/05/19,08:00,,7.0,ATA,M80Y,6644,چارتری,"2,638,300"
تهران (امام خمینی),IKA,نجف,NJF,پنج‌شنبه 19 مرداد,1402/05/19,08:00,,7.0,ATA,Y,6644,چارتری,"2,641,950"
