departure_city,arrival_city,company_name,flight_sale_type,flight_capacity,fare_class_code,ticket_price_T,year,month,day,dep_flight_time,duration_sec
Tehran,Al_Najaf,Iranair,Charter,1,Y,3048200,1402,5,19,morning,7680
Tehran,Izmir,Qeshm,Charter,5,Y,5921300,1402,5,19,morning,13200
Tehran,Izmir,Qeshm,Charter,6,Y,5955500,1402,5,19,morning,12900
Tehran,Izmir,Qeshm,Charter,5,Y,5855848,1402,5,19,morning,13620
Tehran,Izmir,Qeshm,Charter,6,W,5990000,1402,5,19,morning,13620
Tehran,Izmir,Qeshm,Charter,6,Y,6200000,1402,5,19,morning,14400
Tehran,Izmir,Qeshm,Charter,6,W,6500000,1402,5,19,morning,13500
Tehran,Al_Najaf,Iranair,Charter,3,Y,2973810,1402,5,19,morning,7020
Tehran,Al_Najaf,Iranair,Scheduled,2,V,7219000,1402,5,19,morning,8100
Tehran,Al_Najaf,Iranair,Scheduled,2,M,5417500,1402,5,19,morning,8040
Tehran,Tbilisi,Aseman,Charter,2,Y,5680000,1402,5,19,morning,9120
Tehran,Tbilisi,Aseman,Charter,2,Y,6000000,1402,5,19,morning,8520
St_Petersburg,Tehran,Nordwind,Charter,1,Y,7340175,1402,5,19,morning,17280
St_Petersburg,Tehran,Nordwind,Charter,1,Y,7485525,1402,5,19,morning,18060
Shiraz,Dubai,Dubai,Charter,2,Y,5224500,1402,5,19,morning,7380
Shiraz,Dubai,Dubai,Charter,2,Y,6200000,1402,5,19,morning,7380
Urmia,Tehran,ATA,Charter,7,Y,1376300,1402,5,19,morning,6960
Tehran,Al_Najaf,ATA,Charter,7,Y,3000000,1402,5,19,morning,8160
Tehran,Al_Najaf,ATA,Charter,6,D,3125000,1402,5,19,morning,8160
Gorgan,Tehran,Aseman,Scheduled,7,Y,1152300,1402,5,19,morning,5820
Al_Najaf,Tehran,Caspian,Charter,7,Y,2847000,1402,5,19,morning,8040
Al_Najaf,Tehran,Caspian,Charter,5,Y,2739800,1402,5,19,morning,7560
Al_Najaf,Tehran,Caspian,Charter,7,Y,3700000,1402,5,19,morning,7860
Istanbul,Tehran,Mahan,Scheduled,7,C,23185600,1402,5,19,morning,13800
Istanbul,Tehran,Mahan,Scheduled,7,Y,9505800,1402,5,19,morning,12720
Moscow,Tehran,Mahan,Scheduled,7,C,36756700,1402,5,19,morning,14880
Moscow,Tehran,Mahan,Scheduled,7,Y,25268900,1402,5,19,morning,14340
Tehran,Al_Najaf,Taban,Charter,7,C,4500000,1402,5,19,morning,7980
Lar,Dubai,Dubai,Charter,3,Y,6385500,1402,5,19,morning,6840
Lar,Dubai,Dubai,Charter,5,Y,6800000,1402,5,19,morning,6300
Tbilisi,Tehran,Qeshm,Charter,5,Y,1539200,1402,5,19,morning,8820
Tbilisi,Tehran,Qeshm,Charter,5,Y,1500000,1402,5,19,morning,8520
Tbilisi,Tehran,Qeshm,Charter,2,Y,1600000,1402,5,19,morning,8220
Tbilisi,Tehran,Qeshm,Charter,3,Y,1746290,1402,5,19,morning,9000
Tbilisi,Tehran,Qeshm,Charter,3,Y,1779000,1402,5,19,morning,8160
Bushehr,Tehran,ATA,Charter,4,Y,1698600,1402,5,19,morning,8040
Sharjah,Mashhad,Arabia,Charter,4,Y,17534600,1402,5,19,afternoon,10140
Sharjah,Mashhad,Arabia,Charter,4,Y,17400000,1402,5,19,afternoon,9540
Al_Najaf,Isfahan,Iranair,Charter,6,Y,4652900,1402,5,19,afternoon,7980
Al_Najaf,Isfahan,Iranair,Scheduled,9,V,8299500,1402,5,19,afternoon,7860
Al_Najaf,Isfahan,Iranair,Scheduled,9,M,6046500,1402,5,19,afternoon,8040
Al_Najaf,Isfahan,Iranair,Scheduled,9,N,5370500,1402,5,19,afternoon,7860
Kish_Island,Bandar_Abbas,Kish,Charter,9,RR,900730,1402,5,19,afternoon,5760
Kish_Island,Bandar_Abbas,Kish,Charter,9,RP,882210,1402,5,19,afternoon,6060
Istanbul,Tehran,Mahan,Charter,3,W,2867500,1402,5,19,afternoon,12840
Istanbul,Tehran,Mahan,Charter,2,Y,3000000,1402,5,19,afternoon,12660
Tehran,Al_Najaf,Zagros,Charter,6,Y,3148800,1402,5,19,afternoon,8460
Kish_Island,Tehran,Kish,Charter,9,RP,1699289,1402,5,19,afternoon,9480
Dubai,Tehran,Dubai,Charter,8,Y,8581200,1402,5,19,afternoon,10140
Tehran,Istanbul,Airtour,Charter,3,Y,8983600,1402,5,19,afternoon,13320
Tehran,Al_Najaf,Zagros,Charter,6,Y,2944597,1402,5,19,afternoon,7800
Tehran,Al_Najaf,Zagros,Charter,6,YE,3400000,1402,5,19,afternoon,8280
Tehran,Istanbul,Airtour,Scheduled,3,Y,7800000,1402,5,19,afternoon,13320
Kish_Island,Tehran,Kish,Charter,9,RP,1691100,1402,5,19,afternoon,8880
Dubai,Tehran,Dubai,Charter,8,Y,8500000,1402,5,19,afternoon,9420
Istanbul,Tehran,Iranair,Scheduled,6,RV,8761000,1402,5,19,afternoon,13320
Istanbul,Tehran,Iranair,Scheduled,2,RK,7108500,1402,5,19,afternoon,12540
Istanbul,Tehran,Mahan,Scheduled,5,C,23185600,1402,5,19,afternoon,13560
Istanbul,Tehran,Mahan,Scheduled,5,Y,9505800,1402,5,19,afternoon,12480
Istanbul,Tehran,Qeshm,Charter,5,Y,2400000,1402,5,19,afternoon,13740
Istanbul,Tehran,Qeshm,Charter,5,W,3000000,1402,5,19,afternoon,13080
Istanbul,Tehran,Qeshm,Charter,2,E,4330000,1402,5,19,afternoon,13620
Istanbul,Tehran,Qeshm,Charter,5,Y,4500000,1402,5,19,afternoon,13260
Al_Najaf,Mashhad,ATA,Charter,5,Y,5865000,1402,5,19,afternoon,10620
Al_Najaf,Mashhad,ATA,Charter,7,Y,5390000,1402,5,19,afternoon,10680
Al_Najaf,Mashhad,ATA,Charter,6,Y,5800000,1402,5,19,afternoon,10680
Tbilisi,Tehran,Aseman,Charter,5,Y,1539200,1402,5,19,afternoon,8340
Tbilisi,Tehran,Aseman,Charter,6,Y,2500000,1402,5,19,afternoon,8340
Al_Najaf,Mashhad,Taban,Charter,5,C,6125000,1402,5,19,afternoon,11280
Bandar_Abbas,Isfahan,Kish,Charter,9,C,2095300,1402,5,19,afternoon,7560
Tehran,Yerevan,Qeshm,Charter,1,C,8581200,1402,5,19,afternoon,8460
Tehran,Yerevan,Qeshm,Charter,4,Y,6066200,1402,5,19,afternoon,8100
Tehran,Yerevan,Qeshm,Charter,5,Y,5477700,1402,5,19,afternoon,8640
Kish_Island,Tehran,Zagros,Charter,1,Y,1986900,1402,5,19,afternoon,9480
Tehran,Yerevan,Qeshm,Charter,1,C,8500000,1402,5,19,afternoon,8160
Izmir,Tehran,Qeshm,Charter,6,W,1785554,1402,5,19,afternoon,13740
Izmir,Tehran,Qeshm,Charter,6,W,1813000,1402,5,19,afternoon,13140
Izmir,Tehran,Qeshm,Charter,6,W,1817000,1402,5,19,afternoon,13260
Izmir,Tehran,Qeshm,Charter,5,Y,1841100,1402,5,19,afternoon,13140
Izmir,Tehran,Qeshm,Charter,6,Y,1900000,1402,5,19,afternoon,13620
Bandar_Abbas,Isfahan,Kish,Charter,9,C,2110000,1402,5,19,afternoon,7740
Dubai,Tehran,Mahan,Charter,4,W,7875100,1402,5,19,afternoon,9780
Tehran,Gorgan,Iranair,Scheduled,4,Y,1152000,1402,5,19,afternoon,6300
Mashhad,Sharjah,Arabia,Charter,4,Y,7600000,1402,5,19,afternoon,9900
Tehran,Al_Najaf,Caspian,Charter,5,M,3092000,1402,5,19,afternoon,8580
Tehran,Al_Najaf,Caspian,Charter,7,M,3100000,1402,5,19,afternoon,8160
Dubai,Bandar_Abbas,Dubai,Charter,6,Y,8078200,1402,5,19,afternoon,6000
Tehran,Tbilisi,Varesh,Charter,5,Y,4743000,1402,5,19,afternoon,8760
Tehran,Tbilisi,Varesh,Charter,5,Y,6000000,1402,5,19,afternoon,8520
Tehran,Sharjah,Arabia,Charter,4,Y,11990000,1402,5,19,afternoon,9900
Dubai,Bandar_Abbas,Dubai,Charter,2,FS,6630000,1402,5,19,afternoon,6240
Dubai,Bandar_Abbas,Dubai,Charter,6,Y,8000000,1402,5,19,afternoon,5640
Al_Najaf,Tehran,Zagros,Charter,7,Y,3048200,1402,5,19,afternoon,7980
Al_Najaf,Tehran,Zagros,Charter,7,Y,3000000,1402,5,19,afternoon,7980
Al_Najaf,Tehran,Zagros,Charter,7,Y,3500000,1402,5,19,afternoon,7920
Isfahan,Al_Najaf,Iranair,Charter,5,Y,4000000,1402,5,19,afternoon,8040
Tehran,Dubai,Dubai,Charter,2,C,24174200,1402,5,19,afternoon,9540
Tehran,Dubai,Dubai,Charter,7,Y,5462600,1402,5,19,afternoon,9360
Tehran,Dubai,Dubai,Charter,7,Y,5299600,1402,5,19,afternoon,9120
Tehran,Dubai,Dubai,Charter,4,Y,5342760,1402,5,19,afternoon,10320
Tehran,Dubai,Dubai,Charter,7,Y,5400000,1402,5,19,afternoon,10320
Noshahr,Mashhad,Aseman,Charter,9,Y,1251710,1402,5,19,afternoon,7560
Shiraz,Muscat,Salam,Charter,4,Y,4290000,1402,5,19,afternoon,9000
Bandar_Abbas,Dubai,Dubai,Charter,8,Y,5391018,1402,5,19,afternoon,5820
Bandar_Abbas,Dubai,Dubai,Charter,8,Y,5441700,1402,5,19,afternoon,5880
Bandar_Abbas,Dubai,Dubai,Charter,8,Y,5500000,1402,5,19,afternoon,6360
Bandar_Abbas,Dubai,Dubai,Charter,9,N,11159100,1402,5,19,afternoon,5940
Al_Najaf,Mashhad,Caspian,Charter,7,Y,5261400,1402,5,19,afternoon,10740
Gorgan,Tehran,Iranair,Charter,9,Y,1152000,1402,5,19,afternoon,6300
Al_Najaf,Mashhad,Caspian,Charter,7,Y,5060800,1402,5,19,afternoon,10980
Al_Najaf,Mashhad,Caspian,Charter,7,M,5254600,1402,5,19,afternoon,11040
Tehran,St_Petersburg,Nordwind,Charter,4,Y,10998150,1402,5,19,afternoon,17040
Gheshm_Island,Dubai,Qeshm,Charter,5,Y,7536210,1402,5,19,afternoon,5580
Gheshm_Island,Dubai,Qeshm,Charter,5,B,6799430,1402,5,19,afternoon,6420
Gheshm_Island,Dubai,Qeshm,Charter,1,H,6077140,1402,5,19,afternoon,5760
Isfahan,Bandar_Abbas,Kish,Charter,7,C,2095300,1402,5,19,afternoon,7860
Isfahan,Bandar_Abbas,Kish,Charter,9,RR,1307900,1402,5,19,afternoon,7380
Tehran,Dezful,Karun,Charter,9,Y,1790000,1402,5,19,afternoon,6720
Kish_Island,Tehran,Kish,Charter,9,RR,1743928,1402,5,19,afternoon,9180
Tehran,Istanbul,Mahan,Scheduled,7,C,22659600,1402,5,19,afternoon,12720
Tehran,Istanbul,Mahan,Scheduled,7,Y,14161600,1402,5,19,afternoon,13020
Istanbul,Shiraz,Airtour,Charter,7,Y,7977600,1402,5,19,afternoon,15060
Dubai,Mashhad,Dubai,Charter,6,Y,9587200,1402,5,19,afternoon,10020
Dubai,Mashhad,Dubai,Charter,6,Y,9500000,1402,5,19,afternoon,10020
Yerevan,Tehran,Qeshm,Charter,4,C,8078200,1402,5,19,afternoon,7920
Yerevan,Tehran,Qeshm,Charter,3,Y,7072200,1402,5,19,afternoon,8160
Tehran,Dubai,Mahan,Scheduled,6,C,15898600,1402,5,19,afternoon,10020
Tehran,Dubai,Mahan,Charter,6,Y,4762400,1402,5,19,afternoon,9540
Tehran,Dubai,Mahan,Charter,2,W,4382500,1402,5,19,afternoon,9660
Tehran,Dubai,Mahan,Scheduled,5,Y,5608600,1402,5,19,afternoon,9900
Yerevan,Tehran,Qeshm,Charter,5,Y,7000000,1402,5,19,afternoon,8460
Al_Najaf,Tehran,Iranair,Scheduled,4,V,6872500,1402,5,19,afternoon,8400
Al_Najaf,Tehran,Iranair,Scheduled,4,M,5070000,1402,5,19,afternoon,7500
Mashhad,Baghdad,Taban,Charter,4,Y,4600000,1402,5,19,afternoon,11040
Mashhad,Baghdad,Taban,Charter,6,Y,4607880,1402,5,19,afternoon,10440
Mashhad,Baghdad,Taban,Charter,6,Y,4800000,1402,5,19,afternoon,11280
Kish_Island,Tehran,Qeshm,Charter,8,Y,1753600,1402,5,19,afternoon,8940
Tabriz,Al_Najaf,Airtour,Charter,2,Y,7500000,1402,5,19,afternoon,7560
Tehran,Batumi,Aseman,Charter,4,C,5261400,1402,5,19,evening,9240
Tehran,Batumi,Aseman,Charter,3,Y,4054200,1402,5,19,evening,9720
Tehran,Batumi,Aseman,Charter,5,Y,4500000,1402,5,19,evening,9300
Tehran,Batumi,Aseman,Charter,5,C,6500000,1402,5,19,evening,9420
Tbilisi,Tehran,Varesh,Charter,4,Y,3500000,1402,5,19,evening,8760
Al_Najaf,Mashhad,Caspian,Charter,7,Y,5563200,1402,5,19,evening,10560
Al_Najaf,Mashhad,Caspian,Charter,7,Y,5500000,1402,5,19,evening,10980
Tehran,Istanbul,Iranair,Charter,8,Y,7580200,1402,5,19,evening,13080
Tehran,Al_Najaf,Zagros,Charter,1,Y,3148800,1402,5,19,evening,7740
Mashhad,Tabriz,ATA,Charter,7,Y,2139700,1402,5,19,evening,9660
Tehran,Al_Najaf,Zagros,Charter,7,Y,3200000,1402,5,19,evening,7320
Baghdad,Mashhad,Iraqi,Charter,9,Y,8444500,1402,5,19,evening,10920
Tbilisi,Tehran,Varesh,Charter,4,Y,4317750,1402,5,19,evening,8400
Tbilisi,Tehran,Varesh,Charter,4,Y,4500000,1402,5,19,evening,8400
Tehran,Istanbul,Qeshm,Charter,5,Y,8000000,1402,5,19,evening,13200
Tehran,Istanbul,Qeshm,Charter,5,W,8000000,1402,5,19,evening,13260
Dubai,Gheshm_Island,Qeshm,Charter,5,Y,10115480,1402,5,19,evening,6240
Dubai,Gheshm_Island,Qeshm,Charter,7,B,9424696,1402,5,19,evening,5940
Bandar_Abbas,Kish_Island,Kish,Charter,3,C,1691100,1402,5,19,evening,6300
Bandar_Abbas,Kish_Island,Kish,Charter,9,C,1700000,1402,5,19,evening,6060
Mashhad,Dubai,Dubai,Charter,5,Y,8037517,1402,5,19,evening,10380
Mashhad,Dubai,Dubai,Charter,5,Y,8135080,1402,5,19,evening,10200
Mashhad,Dubai,Dubai,Charter,5,Y,8200000,1402,5,19,evening,10020
Antalya,Tehran,MaviGok,Charter,6,Y,2990000,1402,5,19,evening,12240
Tehran,Yazd,ATA,Charter,4,Y,1299300,1402,5,19,evening,7440
Mashhad,Kuwait,Jazeera,Charter,9,EE,11670100,1402,5,19,evening,9840
Baghdad,Mashhad,Taban,Charter,9,Y,6905000,1402,5,19,night,10740
Baghdad,Mashhad,Taban,Charter,9,Y,7003500,1402,5,19,night,10200
Baghdad,Mashhad,Taban,Charter,5,C,7840000,1402,5,19,night,10800
Al_Najaf,Mashhad,Airtour,Charter,9,Y55,4959600,1402,5,19,night,10620
Al_Najaf,Mashhad,Airtour,Charter,9,Y,4900000,1402,5,19,night,10920
Istanbul,Tehran,Meraj,Charter,1,Y,2900000,1402,5,19,night,13260
Tabriz,Kish_Island,Airtour,Scheduled,9,Y489,1624700,1402,5,19,night,10920
Tabriz,Kish_Island,Airtour,Scheduled,9,Y489,1600000,1402,5,19,night,10740
Tehran,Batumi,Varesh,Charter,2,Y,4000000,1402,5,19,night,8400
Tehran,Batumi,Varesh,Charter,5,Y,4500000,1402,5,19,night,9420
Al_Najaf,Tehran,Zagros,Charter,7,Y,3148800,1402,5,19,night,8340
Al_Najaf,Tehran,Zagros,Charter,7,Y,3100000,1402,5,19,night,8340
Istanbul,Tehran,Mahan,Charter,5,W,6274250,1402,5,19,night,13500
Mashhad,Dezful,Karun,Scheduled,9,LB,1705000,1402,5,19,night,9180
Mashhad,Dezful,Karun,Scheduled,9,LB,1696000,1402,5,19,night,9540
Mashhad,Dezful,Karun,Scheduled,9,ND,1519000,1402,5,19,night,9540
Mashhad,Dezful,Karun,Scheduled,5,ND,1510000,1402,5,19,night,9480
Mashhad,Baghdad,Baghdad,Charter,5,Y,4446200,1402,5,19,night,10560
Batumi,Tehran,Aseman,Charter,2,Y,4698825,1402,5,19,night,9360
Batumi,Tehran,Aseman,Charter,2,Y,4750000,1402,5,19,night,9540
Batumi,Tehran,Aseman,Charter,2,Y,5000000,1402,5,19,night,9240
Istanbul,Tehran,Mahan,Scheduled,9,Y,9505800,1402,5,19,night,13260
Kish_Island,Tehran,Kish,Charter,9,RP,1682278,1402,5,19,night,9000
Kish_Island,Tehran,Kish,Scheduled,9,RR,1743928,1402,5,19,night,9600
Kish_Island,Tehran,Varesh,Charter,9,S,1427000,1402,5,19,night,9600
Kish_Island,Tehran,Varesh,Charter,9,S,1435000,1402,5,19,night,8880
Kish_Island,Tehran,Varesh,Charter,9,S,1442000,1402,5,19,night,8820
Kish_Island,Tehran,Varesh,Charter,9,S,1450000,1402,5,19,night,9360
Kish_Island,Tehran,Varesh,Scheduled,5,L,1639000,1402,5,19,night,9480
Dubai,Tehran,Dubai,Charter,6,Y,9889000,1402,5,19,night,9480
Mashhad,Ahwaz,Caspian,Charter,6,Y,2268400,1402,5,19,night,9600
Dubai,Tehran,Dubai,Charter,6,Y,9800000,1402,5,19,night,9360
Bandar_Abbas,Tehran,Caspian,Charter,1,Y,2107800,1402,5,19,night,9660
Bandar_Abbas,Tehran,Caspian,Charter,1,Y,2055400,1402,5,19,night,9360
Kish_Island,Shiraz,Kish,Charter,9,C,1819398,1402,5,19,night,5700
Kish_Island,Shiraz,Kish,Charter,9,RR,1025500,1402,5,19,night,6540
Kish_Island,Shiraz,Kish,Scheduled,9,RP,993550,1402,5,19,night,6480
Kish_Island,Shiraz,Kish,Scheduled,9,RP,992500,1402,5,19,night,6540
Kish_Island,Shiraz,Kish,Charter,9,RR,1024900,1402,5,19,night,6060
Istanbul,Tehran,Qeshm,Charter,5,W,3500000,1402,5,19,night,13080
Istanbul,Tehran,Qeshm,Charter,5,W,5270000,1402,5,19,night,13080
Istanbul,Tehran,Qeshm,Charter,9,Y,5500000,1402,5,19,night,13140
Bushehr,Tehran,Varesh,Charter,6,Y,1698600,1402,5,19,night,7620
Shiraz,Denizli,Airtour,Charter,6,Y,15120200,1402,5,19,night,15360
Shiraz,Denizli,Airtour,Scheduled,6,Y,15000000,1402,5,19,night,14100
Tehran,Isparta,Qeshm,Charter,8,Y,8000000,1402,5,19,night,12780
Istanbul,Tehran,Pegasus,Charter,1,U,5654320,1402,5,19,night,13380
Yazd,Tehran,Aseman,Scheduled,1,Y,1009900,1402,5,19,night,7560
Kish_Island,Tabriz,Airtour,Scheduled,9,Y,1725300,1402,5,19,night,10620
Kish_Island,Tabriz,Airtour,Scheduled,9,Y,1700000,1402,5,19,night,11220
Kish_Island,Tabriz,Airtour,Scheduled,6,Y489,1624700,1402,5,19,night,10380
Kish_Island,Tabriz,Airtour,Scheduled,6,Y489,1600000,1402,5,19,night,10320
Urmia,Tehran,Aseman,Charter,2,Y,1190946,1402,5,19,night,6960
Kish_Island,Tehran,Caspian,Scheduled,5,J,1753600,1402,5,19,night,9600
Kish_Island,Tehran,Caspian,Scheduled,5,J,1743928,1402,5,19,night,9000
Kish_Island,Tehran,Caspian,Scheduled,5,R,1619500,1402,5,19,night,9180
Kish_Island,Tehran,Caspian,Scheduled,5,R,1611710,1402,5,19,night,9360
Kish_Island,Tehran,Caspian,Charter,4,W,1437000,1402,5,19,night,9480
Kish_Island,Tehran,Caspian,Charter,4,Y,1460000,1402,5,19,night,9360
Kish_Island,Tehran,Caspian,Charter,7,Y,1462500,1402,5,19,night,9600
Kish_Island,Tehran,Caspian,Charter,4,Y,1490000,1402,5,19,night,9480
Kish_Island,Tehran,Caspian,Charter,4,Y,1498642,1402,5,19,night,8580
Kish_Island,Tehran,Caspian,Charter,4,Y,1500000,1402,5,19,night,9600
Kish_Island,Tehran,Caspian,Scheduled,5,R,1582923,1402,5,19,night,8940
Batumi,Tehran,Varesh,Charter,6,Y,4604849,1402,5,19,night,9360
Batumi,Tehran,Varesh,Charter,2,Y,5000000,1402,5,19,night,8940
Dezful,Tehran,Karun,Charter,9,Y,1790000,1402,5,19,night,6540
Mashhad,Kuwait,Jazeera,Charter,9,EE,12282200,1402,5,19,night,10800
Ankara,Tehran,Pegasus,Charter,9,Y,8581200,1402,5,20,mid_night,11940
Ankara,Tehran,Pegasus,Charter,9,Y,8159788,1402,5,20,mid_night,12000
Moscow,Tehran,Nordwind,Charter,1,Y,11045900,1402,5,20,mid_night,14880
Tehran,Dubai,Dubai,Charter,4,C,22162200,1402,5,20,mid_night,9780
Tehran,Dubai,Dubai,Charter,1,Y,4714100,1402,5,20,mid_night,9600
Tehran,Dubai,Dubai,Charter,1,Y,4859000,1402,5,20,mid_night,9660
Tehran,Dubai,Dubai,Charter,1,Y,4800000,1402,5,20,mid_night,9600
Tehran,Izmir,Airtour,Charter,5,J,11096200,1402,5,20,mid_night,13740
Tehran,Izmir,Airtour,Charter,3,Y,9989600,1402,5,20,mid_night,13680
Tehran,Izmir,Airtour,Scheduled,5,J,11000000,1402,5,20,mid_night,13860
Tehran,Izmir,Airtour,Scheduled,3,Y,9900000,1402,5,20,mid_night,13860
Tehran,Antalya,MaviGok,Charter,6,Y,9074100,1402,5,20,mid_night,11880
Tehran,Antalya,MaviGok,Charter,6,Y,8990000,1402,5,20,mid_night,12900
Kish_Island,Tehran,Kish,Charter,9,RP,1682278,1402,5,20,mid_night,9420
Kish_Island,Tehran,Kish,Charter,9,RF,1621020,1402,5,20,mid_night,8640
Kish_Island,Tehran,Kish,Charter,5,RS,1560548,1402,5,20,mid_night,8700
Kish_Island,Tehran,Kish,Charter,5,RY,1502130,1402,5,20,mid_night,9480
Kish_Island,Tehran,Kish,Charter,5,RB,1443620,1402,5,20,mid_night,9360
Kish_Island,Tehran,Kish,Charter,9,RR,1743928,1402,5,20,mid_night,9120
Kish_Island,Tehran,Kish,Charter,5,RH,1385990,1402,5,20,mid_night,8700
Kish_Island,Tehran,Kish,Charter,5,RK,1329240,1402,5,20,mid_night,9300
Kish_Island,Tehran,Kish,Charter,4,RK,1333000,1402,5,20,mid_night,9240
Kish_Island,Tehran,Kish,Charter,5,RH,1390500,1402,5,20,mid_night,9180
Istanbul,Tabriz,Turkish,Charter,2,Y,5080000,1402,5,20,mid_night,11400
Isparta,Tehran,Qeshm,Charter,6,Y,2700000,1402,5,20,mid_night,11940
Izmir,Tehran,ATA,Charter,5,X,7205000,1402,5,20,mid_night,13560
Izmir,Tehran,ATA,Charter,5,Y,7308000,1402,5,20,mid_night,13740
Tehran,Antalya,Pegasus,Charter,5,Y,9482100,1402,5,20,mid_night,12300
Denizli,Shiraz,Airtour,Scheduled,9,Y,5500000,1402,5,20,mid_night,14160
Denizli,Shiraz,Airtour,Charter,9,Y,5563200,1402,5,20,mid_night,13800
Tehran,Ankara,Pegasus,Charter,8,Y,9285400,1402,5,20,mid_night,11760
Tehran,Ahwaz,ATA,Charter,8,Y,1550000,1402,5,20,mid_night,7320
Tehran,Tabriz,ATA,Charter,8,Y,1370800,1402,5,20,mid_night,7500
Tehran,Chabahar,Chabahar,Charter,8,Y,1859900,1402,5,20,mid_night,10500
Mashhad,Al_Najaf,Taban,Charter,4,Y,4223890,1402,5,20,mid_night,10680
Mashhad,Al_Najaf,ATA,Charter,7,Y,4271889,1402,5,20,mid_night,11100
Mashhad,Al_Najaf,ATA,Charter,7,Y,4327500,1402,5,20,mid_night,10740
Mashhad,Al_Najaf,Taban,Charter,9,Y,4479400,1402,5,20,mid_night,10140
Mashhad,Al_Najaf,ATA,Charter,9,Y,4700000,1402,5,20,mid_night,10860
Mashhad,Al_Najaf,ATA,Charter,7,L,4800000,1402,5,20,mid_night,10920
Tabriz,Antalya,Pegasus,Charter,4,Y,11398000,1402,5,20,mid_night,10980
Izmir,Tehran,Airtour,Scheduled,2,J,10500000,1402,5,20,mid_night,13860
Izmir,Tehran,Airtour,Scheduled,7,Y51,4700000,1402,5,20,mid_night,13860
Izmir,Tehran,Airtour,Charter,2,J,10593200,1402,5,20,mid_night,13620
Izmir,Tehran,Airtour,Charter,7,Y51,4758400,1402,5,20,mid_night,12780
Mashhad,Al_Najaf,Zagros,Charter,7,Y,4415885,1402,5,20,mid_night,10680
Mashhad,Al_Najaf,Zagros,Charter,9,O,7000000,1402,5,20,mid_night,10560
Tehran,Al_Najaf,Varesh,Charter,9,Y,4569300,1402,5,20,morning,8100
Tehran,Al_Najaf,Varesh,Charter,9,Y,3416400,1402,5,20,morning,7740
Tehran,Zahedan,Aseman,Charter,6,Y,1672380,1402,5,20,morning,9660
Tehran,Al_Najaf,Varesh,Charter,5,Y,3700000,1402,5,20,morning,7320
Tehran,Kish_Island,Zagros,Charter,6,Y,1986900,1402,5,20,morning,9120
Tabriz,Istanbul,Turkish,Charter,2,Y,9421200,1402,5,20,morning,11100
Tabriz,Istanbul,Turkish,Charter,3,Y,9292710,1402,5,20,morning,11400
Dubai,Tehran,Dubai,Charter,4,Y,9000000,1402,5,20,morning,10140
Dubai,Tehran,Dubai,Charter,4,Y,9084200,1402,5,20,morning,9480
Tehran,Kish_Island,Varesh,Charter,7,Y,1986900,1402,5,20,morning,8820
Al_Najaf,Mashhad,Taban,Charter,7,Y,5362000,1402,5,20,morning,10800
Tehran,Muscat,Qeshm,Charter,4,Y,9500000,1402,5,20,morning,10800
Tehran,Muscat,Qeshm,Charter,3,W,11000000,1402,5,20,morning,10860
Tehran,Muscat,Qeshm,Charter,3,C,12000000,1402,5,20,morning,10680
Chabahar,Tehran,Chabahar,Scheduled,9,Y,1800000,1402,5,20,morning,10380
Tehran,Istanbul,Mahan,Scheduled,3,C,22659600,1402,5,20,morning,12900
Tehran,Istanbul,Mahan,Scheduled,3,Y,9936600,1402,5,20,morning,13020
Tehran,Istanbul,Mahan,Charter,3,Y,9900000,1402,5,20,morning,13200
Yerevan,Tehran,FlyOne,Charter,6,Y,6770400,1402,5,20,morning,8520
Al_Najaf,Tehran,ATA,Charter,8,Y,3953600,1402,5,20,morning,7680
Chabahar,Tehran,Varesh,Charter,6,Y,2179400,1402,5,20,morning,10380
Tehran,Dubai,Airtour,Scheduled,7,Y47,4500000,1402,5,20,morning,9780
Tehran,Dubai,Airtour,Charter,7,Y47,4557200,1402,5,20,morning,9540
Al_Najaf,Tehran,ATA,Charter,8,Y,3801100,1402,5,20,morning,7140
Al_Najaf,Tehran,Varesh,Charter,9,Y,3838000,1402,5,20,morning,7920
Al_Najaf,Tehran,Varesh,Charter,3,Y,4100000,1402,5,20,morning,8340
Shiraz,Dubai,Iranair,Charter,2,Y,3500000,1402,5,20,morning,7500
Shiraz,Dubai,Iranair,Charter,6,Y,3592000,1402,5,20,morning,7860
Al_Najaf,Mashhad,Zagros,Charter,6,Y,6066200,1402,5,20,morning,11460
Al_Najaf,Mashhad,Zagros,Charter,6,Y,6000000,1402,5,20,morning,11040
Tehran,Istanbul,Iranair,Charter,5,Y,8000000,1402,5,20,morning,13740
Tehran,Istanbul,Iranair,Charter,5,W,8200000,1402,5,20,morning,12960
Tehran,Istanbul,Iranair,Charter,4,Y,8500000,1402,5,20,morning,12540
Tehran,Istanbul,Iranair,Charter,5,Y,8700000,1402,5,20,morning,13380
Mashhad,Al_Najaf,Caspian,Charter,7,H,4850000,1402,5,20,morning,11040
Baghdad,Mashhad,Iraqi,Charter,1,Y,7051997,1402,5,20,morning,11160
Tehran,Istanbul,Qeshm,Charter,5,Y,8200000,1402,5,20,morning,13200
Kish_Island,Tabriz,Airtour,Scheduled,9,Y,1725300,1402,5,20,morning,11160
Kish_Island,Tabriz,Airtour,Scheduled,9,Y,1700000,1402,5,20,morning,10740
