national_departure_code,departure_city,departure_airport,national_arrival_code,arrival_city,arrival_airport,orthodromic_distance_KM,flight_length_min,departure_date_YMD_format,local_departure_time,local_arrival_time,company_name,flight_number,fare_class_code,ticket_price_T,flight_sale_type,flight_capacity
KIH,Kish_Island,Kish,BND,Bandar_Abbas,Bandar_Abbas,251,106.0,1402-05-18,21:35,22:20,Qeshm,QB-1315,M,760900,Scheduled,1.0
THR,Tehran,Mehrabad,SYZ,Shiraz,Shahid_Dastghaib,694,130.0,1402-05-18,21:40,23:00,ATA,I3-5623,Y,1550000,Charter,4.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,124.0,1402-05-18,21:40,23:40,Aseman,EP-585,C,4054200,Charter,3.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,156.0,1402-05-18,21:45,00:21,Varesh,VRH-5825,Y,1027000,Charter,5.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,145.0,1402-05-18,21:45,00:10,Varesh,VRH-5825,Y,1040000,Charter,5.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,157.0,1402-05-18,21:45,00:22,Varesh,VRH-5825,Y,1045000,Charter,5.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,147.0,1402-05-18,21:45,00:12,Varesh,VRH-5825,Y,1070000,Charter,5.0
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,220.0,1402-05-18,22:00,00:45,Caspian,RV-7910,Y,5009900,Charter,1.0
RAS,Rasht,Sandra-e-Jangal,THR,Tehran,Mehrabad,236,97.0,1402-05-18,22:00,23:00,Aseman,EP-845,Y,898300,Scheduled,6.0
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,209.0,1402-05-18,22:00,01:29,Caspian,RV-7910,Y,5500000,Charter,1.0
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,209.0,1402-05-18,22:00,01:29,Caspian,RV-7910,W,6226350,Charter,2.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,157.0,1402-05-18,22:00,00:37,Caspian,RV-45,Y,1003500,Charter,3.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,152.0,1402-05-18,22:00,00:32,Caspian,RV-45,Y,1022500,Charter,5.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,154.0,1402-05-18,22:00,00:34,Caspian,RV-45,Y,1050000,Charter,5.0
THR,Tehran,Mehrabad,GBT,Gorgan,Gorgan,309,110.0,1402-05-18,22:05,23:05,Aseman,EP-632,Y,1152300,Scheduled,
THR,Tehran,Mehrabad,GBT,Gorgan,Gorgan,309,107.0,1402-05-18,22:05,23:05,Aseman,EP-632,Y,1151150,Charter,9.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,204.0,1402-05-18,22:30,01:54,Iranair,IR-768,RV,8761000,Scheduled,
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,211.0,1402-05-18,22:30,02:01,Iranair,IR-768,RK,7108500,Scheduled,
MHD,Mashhad,Shahid_Hashemi_Nejad,IFN,Isfahan,Shahid_Beheshti,808,144.0,1402-05-18,22:40,00:05,Caspian,RV-6904,Y,1711800,Charter,8.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,149.0,1402-05-18,22:45,00:30,Kish,Y9-7080,RL,1273178,Unknown,8.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,147.0,1402-05-18,22:45,00:30,Kish,Y9-7080,RV,1218880,Unknown,7.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,145.0,1402-05-18,22:45,00:30,Kish,Y9-7080,RB,1443620,Unknown,9.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,150.0,1402-05-18,22:45,00:30,Kish,Y9-7080,RH,1385990,Unknown,8.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,163.0,1402-05-18,22:45,00:30,Kish,Y9-7080,RK,1329240,Unknown,8.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,153.0,1402-05-18,22:45,00:30,Kish,Y9-7080,RS,1560548,Unknown,9.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,147.0,1402-05-18,22:45,00:30,Kish,Y9-7080,RY,1502130,Unknown,9.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,210.0,1402-05-18,22:45,02:15,Qeshm,QB-2214,Y,2373500,Charter,2.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,220.0,1402-05-18,22:45,02:25,Qeshm,QB-2214,Y,2400000,Charter,5.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,227.0,1402-05-18,22:45,02:32,Qeshm,QB-2214,W,2904600,Charter,5.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,217.0,1402-05-18,22:45,02:22,Qeshm,QB-2214,Y,3800000,Charter,4.0
IFN,Isfahan,Shahid_Beheshti,ABD,Abadan,Ayatollah_Jami,437,112.0,1402-05-18,22:50,23:55,Aseman,EP-3759,Y,900730,Charter,2.0
IFN,Isfahan,Shahid_Beheshti,ABD,Abadan,Ayatollah_Jami,437,116.0,1402-05-18,22:50,23:55,Aseman,EP-3759,Y,898300,Scheduled,4.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,219.0,1402-05-18,23:15,02:54,ATA,I3-6620,Y,3981355,Charter,
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,160.0,1402-05-18,23:30,02:10,Qeshm,QB-2276,Y,4228943,Charter,3.0
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,150.0,1402-05-18,23:30,02:00,Qeshm,QB-2276,Y,4285000,Charter,3.0
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,160.0,1402-05-18,23:30,02:10,Qeshm,QB-2276,Y,4500000,Charter,1.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,222.0,1402-05-18,23:30,03:12,Mahan,W5-121,W,3817500,Charter,6.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,216.0,1402-05-18,23:30,03:06,Mahan,W5-121,Y,4000000,Charter,6.0
MCT,Muscat,Muscat,IKA,Tehran,Imam_Khomeini,1483,181.0,1402-05-18,23:30,02:31,Qeshm,QB-2113,W,7679800,Charter,6.0
MCT,Muscat,Muscat,IKA,Tehran,Imam_Khomeini,1483,185.0,1402-05-18,23:30,02:35,Qeshm,QB-2113,W,7700000,Charter,6.0
MCT,Muscat,Muscat,IKA,Tehran,Imam_Khomeini,1483,173.0,1402-05-18,23:30,02:23,Qeshm,QB-2113,Y,8000000,Charter,6.0
GBT,Gorgan,Gorgan,THR,Tehran,Mehrabad,309,109.0,1402-05-18,23:35,00:35,Aseman,EP-633,Y,1152300,Scheduled,
GBT,Gorgan,Gorgan,THR,Tehran,Mehrabad,309,101.0,1402-05-18,23:35,00:35,Aseman,EP-633,Y,1151150,Charter,9.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,162.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,K,1203600,Scheduled,4.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,154.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,K,1177456,Charter,4.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,142.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,M,1496156,Charter,6.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,153.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Q,1423600,Scheduled,6.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,146.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Q,1389956,Charter,6.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,156.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Y,1687600,Scheduled,3.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,159.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Y,1644896,Charter,3.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,151.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,V,1621600,Scheduled,6.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,155.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,V,1581136,Charter,6.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,143.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,M,1533600,Scheduled,6.0
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,155.0,1402-05-18,23:35,02:10,Qeshm,QB-1225,Y,1753600,Charter,9.0
THR,Tehran,Mehrabad,ZAH,Zahedan,Zahedan,1133,158.0,1402-05-18,23:45,01:20,Caspian,RV-6986,Y,2049500,Charter,1.0
SAW,Istanbul,Sabiha_Gokcen,TBZ,Tabriz,Tabriz,1484,189.0,1402-05-18,23:55,03:04,Pegasus,PC-508,G,4233840,Charter,
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,153.0,1402-05-18,23:59,02:32,Dubai,FZ-1930,Y,5785500,Charter,9.0
IFN,Isfahan,Shahid_Beheshti,NJF,Al_Najaf,Al_Ashraf,708,132.0,1402-05-18,23:59,02:11,Meraj,MRJ-4837,Y,4500000,Charter,5.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,216.0,1402-05-19,00:00,03:00,Mahan,W5-121,Y,9505800,Scheduled,
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,222.0,1402-05-19,00:00,03:00,Mahan,W5-121,C,23185600,Scheduled,
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,198.0,1402-05-19,00:30,04:35,MaviGok,4M-5382,Y,7575200,Charter,6.0
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,210.0,1402-05-19,00:30,04:00,MaviGok,4M-5382,Y,7500000,Charter,6.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,176.0,1402-05-19,00:45,03:30,Dubai,FZ-1930,C,22162200,Charter,4.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,166.0,1402-05-19,00:45,03:30,Dubai,FZ-1930,Y,5060200,Charter,3.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,159.0,1402-05-19,00:45,03:30,Dubai,FZ-1930,Y,4909300,Charter,3.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,161.0,1402-05-19,00:45,03:26,Dubai,FZ-1930,Y,4900925,Charter,5.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,172.0,1402-05-19,00:45,03:37,Dubai,FZ-1930,Y,4947000,Charter,5.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,153.0,1402-05-19,00:45,03:18,Dubai,FZ-1930,Y,5000000,Charter,5.0
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,215.0,1402-05-19,01:00,02:30,Airtour,B9-9726,Y,8581200,Charter,1.0
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,213.0,1402-05-19,01:00,03:00,Airtour,B9-9726,Y,8500000,Scheduled,1.0
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,211.0,1402-05-19,01:40,05:11,Caspian,RV-7911,Y,1800000,Charter,5.0
NJF,Al_Najaf,Al_Ashraf,IFN,Isfahan,Shahid_Beheshti,708,139.0,1402-05-19,02:15,04:34,Meraj,MRJ-4836,Y,4046000,Charter,6.0
ZAH,Zahedan,Zahedan,THR,Tehran,Mehrabad,1133,165.0,1402-05-19,02:20,03:55,Caspian,RV-6987,Y,1892700,Charter,
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,184.0,1402-05-19,02:55,05:59,Turkish,TK-882,Y,5012350,Charter,4.0
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,182.0,1402-05-19,02:55,05:57,Turkish,TK-882,U,8081372,Charter,
ZAH,Zahedan,Zahedan,THR,Tehran,Mehrabad,1133,149.0,1402-05-19,03:05,04:35,Caspian,RV-6987,F,1668360,Unknown,3.0
MHD,Mashhad,Shahid_Hashemi_Nejad,THR,Tehran,Mehrabad,753,136.0,1402-05-19,03:25,04:40,Caspian,RV-27,Y,1550000,Charter,5.0
BJV,Bodrum,Milas,IKA,Tehran,Imam_Khomeini,2107,234.0,1402-05-19,04:30,08:15,Airtour,B9-9713,J,9000000,Scheduled,4.0
BJV,Bodrum,Milas,IKA,Tehran,Imam_Khomeini,2107,225.0,1402-05-19,04:30,08:15,Airtour,B9-9713,Y53,4800000,Scheduled,8.0
BJV,Bodrum,Milas,IKA,Tehran,Imam_Khomeini,2107,225.0,1402-05-19,04:30,08:15,Airtour,B9-9713,Y37,4000000,Scheduled,7.0
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,132.0,1402-05-19,05:00,06:00,ATA,I3-5627,Y,1550000,Charter,
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,120.0,1402-05-19,05:00,06:00,ATA,I3-5627,A,1207200,Scheduled,7.0
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,123.0,1402-05-19,05:00,06:00,ATA,I3-5627,A,1205256,Scheduled,7.0
ZAH,Zahedan,Zahedan,THR,Tehran,Mehrabad,1133,151.0,1402-05-19,05:00,07:05,Mahan,W5-1070,Y,1681000,Scheduled,1.0
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,190.0,1402-05-19,05:00,08:00,Pegasus,PC-6657,Y,9290900,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,212.0,1402-05-19,05:00,08:32,ATA,I3-6619,Y,8500000,Charter,2.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,181.0,1402-05-19,05:00,08:01,Taban,TBN-7267,Y,3592848,Charter,1.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,175.0,1402-05-19,05:00,07:55,ATA,I3-6641,Y,3839900,Charter,7.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,179.0,1402-05-19,05:00,07:59,ATA,I3-6641,Y,3995000,Charter,7.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,183.0,1402-05-19,05:00,08:03,ATA,I3-6641,Y,4000000,Charter,7.0
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,204.0,1402-05-19,05:15,09:15,Airtour,B9-9727,Y7,2500000,Scheduled,8.0
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,217.0,1402-05-19,05:15,09:45,Airtour,B9-9727,Y7,2545200,Charter,8.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,181.0,1402-05-19,05:30,08:31,Zagros,ZO-3011,Y,4000000,Charter,5.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,173.0,1402-05-19,05:30,08:23,Zagros,ZO-3011,Y,4800000,Charter,9.0
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,119.0,1402-05-19,05:35,06:35,Caspian,RV-20,Y,1550000,Charter,
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,129.0,1402-05-19,05:35,06:35,Caspian,RV-20,Y,1449400,Charter,
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,119.0,1402-05-19,05:35,06:35,Caspian,RV-20,Y,1431800,Charter,
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,117.0,1402-05-19,05:50,07:00,Varesh,VRH-5852,Y,1550000,Charter,
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,177.0,1402-05-19,06:00,07:30,Airtour,B9-9738,Y47,4557200,Charter,9.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,181.0,1402-05-19,06:00,07:30,Airtour,B9-9738,Y39,4154800,Charter,8.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,223.0,1402-05-19,06:00,09:25,Mahan,W5-112,C,22659600,Scheduled,
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,200.0,1402-05-19,06:00,09:25,Mahan,W5-112,Y,14161600,Scheduled,
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,205.0,1402-05-19,06:00,09:25,Mahan,W5-112,W,8289200,Charter,6.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,218.0,1402-05-19,06:00,09:38,Mahan,W5-112,Y,8600000,Charter,6.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,185.0,1402-05-19,06:00,09:05,Taban,TBN-7263,Y,4100000,Charter,8.0
IKA,Tehran,Imam_Khomeini,LED,St_Petersburg,Pulkovo,3101,284.0,1402-05-19,07:00,11:44,Meraj,MRJ-4877,Y,7990000,Charter,1.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,176.0,1402-05-19,07:00,09:56,Dubai,FZ-1819,Y,7351388,Charter,4.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,160.0,1402-05-19,07:00,09:40,Dubai,FZ-1819,Y,7442500,Charter,5.0
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,173.0,1402-05-19,07:00,09:53,Dubai,FZ-1819,Y,8000000,Charter,8.0
ZAH,Zahedan,Zahedan,THR,Tehran,Mehrabad,1133,161.0,1402-05-19,07:25,10:06,Chabahar,IRU-8773,Y,1681000,Unknown,2.0
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,182.0,1402-05-19,07:30,10:00,Taban,TBN-7268,Y,5563200,Charter,6.0
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,177.0,1402-05-19,07:30,10:27,Taban,TBN-7268,Y,5642200,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,225.0,1402-05-19,07:50,11:15,Mahan,W5-116,C,22659600,Scheduled,
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,216.0,1402-05-19,07:50,11:15,Mahan,W5-116,Y,14161600,Scheduled,
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,145.0,1402-05-19,08:00,10:25,Qeshm,QB-2273,Y,6640200,Charter,1.0
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,150.0,1402-05-19,08:00,10:30,Qeshm,QB-2273,C,8000000,Charter,2.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,130.0,1402-05-19,08:00,10:10,ATA,I3-6644,Y,2638300,Charter,7.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,141.0,1402-05-19,08:00,10:21,ATA,I3-6644,Y,2641950,Charter,7.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,144.0,1402-05-19,08:00,10:24,ATA,I3-6644,Y,3185000,Charter,7.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,134.0,1402-05-19,08:00,10:14,ATA,I3-6644,Y,3900000,Charter,7.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,128.0,1402-05-19,08:00,10:08,ATA,I3-6644,Y,2746400,Charter,7.0
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,168.0,1402-05-19,08:20,11:08,Zagros,ZO-3010,Y,6000000,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,223.0,1402-05-19,08:25,12:08,Iranair,IR-719,Y,6911820,Charter,1.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,216.0,1402-05-19,08:25,12:01,Iranair,IR-719,Y,7005000,Charter,1.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,226.0,1402-05-19,08:25,12:11,Iranair,IR-719,Y,7600000,Charter,4.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,221.0,1402-05-19,08:25,12:06,Iranair,IR-719,W,7600000,Charter,5.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,184.0,1402-05-19,08:30,11:34,Caspian,RV-7922,N,4090000,Charter,2.0
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,181.0,1402-05-19,08:30,11:31,Caspian,RV-7922,N,4200000,Charter,7.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,221.0,1402-05-19,08:45,12:26,Qeshm,QB-2213,Y,7219012,Charter,5.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,202.0,1402-05-19,08:45,12:07,Qeshm,QB-2213,W,7244000,Charter,6.0
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,221.0,1402-05-19,08:45,12:26,Qeshm,QB-2213,W,7600000,Charter,6.0
KIH,Kish_Island,Kish,SYZ,Shiraz,Shahid_Dastghaib,362,109.0,1402-05-19,09:00,09:45,Kish,Y9-7060,RR,1025500,Unknown,9.0
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,120.0,1402-05-19,09:00,09:55,Dubai,FZ-241,Y,8078200,Charter,6.0
KIH,Kish_Island,Kish,SYZ,Shiraz,Shahid_Dastghaib,362,103.0,1402-05-19,09:00,10:43,Kish,Y9-7060,RR,1024900,Unknown,9.0
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,122.0,1402-05-19,09:00,11:02,Dubai,FZ-241,FS,7140000,Charter,2.0
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,115.0,1402-05-19,09:00,10:55,Dubai,FZ-241,Y,8000000,Charter,6.0
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,216.0,1402-05-19,09:00,12:36,ATA,I3-6620,Y,2300000,Charter,1.0
SHJ,Sharjah,Sharjah,IKA,Tehran,Imam_Khomeini,1198,165.0,1402-05-19,09:15,10:45,Arabia,G9-201,Y,8269300,Charter,5.0
SHJ,Sharjah,Sharjah,IKA,Tehran,Imam_Khomeini,1198,162.0,1402-05-19,09:15,11:57,Arabia,G9-9201,P,5683700,Charter,9.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,129.0,1402-05-19,09:20,10:50,Caspian,RV-7901,Y,2997900,Charter,3.0
ZBR,Chabahar,Konarak,MHD,Mashhad,Shahid_Hashemi_Nejad,1202,153.0,1402-05-19,09:30,11:30,Zagros,ZO-4132,Y,2249700,Charter,
ZBR,Chabahar,Konarak,MHD,Mashhad,Shahid_Hashemi_Nejad,1202,159.0,1402-05-19,09:30,11:30,Zagros,ZO-4132,Y,2185100,Charter,1.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,133.0,1402-05-19,09:30,11:43,Caspian,RV-7901,Y,2398750,Charter,1.0
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,129.0,1402-05-19,09:30,11:39,ATA,I3-6646,Y,2525000,Charter,9.0
THR,Tehran,Mehrabad,GBT,Gorgan,Gorgan,309,99.0,1402-05-19,09:35,10:35,Aseman,EP-632,Y,1152300,Scheduled,
THR,Tehran,Mehrabad,GBT,Gorgan,Gorgan,309,109.0,1402-05-19,09:35,10:35,Aseman,EP-632,Y,1151150,Charter,9.0
THR,Tehran,Mehrabad,KSH,Kermanshah,Shahid_Ashrafi_Esfahani,405,115.0,1402-05-19,09:40,11:35,Iranair,IR-285,Y,897500,Charter,2.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,153.0,1402-05-19,09:45,12:15,Mahan,W5-63,Y,5945500,Charter,5.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,167.0,1402-05-19,09:45,12:30,Dubai,FZ-1820,C,22162200,Charter,4.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,164.0,1402-05-19,09:45,12:30,Dubai,FZ-1820,Y,5865000,Charter,8.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,159.0,1402-05-19,09:45,12:30,Dubai,FZ-1820,Y,5689900,Charter,8.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,155.0,1402-05-19,09:45,12:20,Dubai,FZ-1820,Y,5800000,Charter,6.0
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,166.0,1402-05-19,09:50,12:36,Mahan,W5-63,Y,5608600,Scheduled,
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,103.0,1402-05-19,09:55,10:39,Dubai,FZ-267,Y,8078200,Charter,6.0
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,109.0,1402-05-19,09:55,11:44,Dubai,FZ-267,FS,6885000,Charter,4.0
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,102.0,1402-05-19,09:55,11:37,Dubai,FZ-267,Y,8000000,Charter,6.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,127.0,1402-05-19,10:00,12:00,Iranair,IR-5325,Y,3048200,Charter,1.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,229.0,1402-05-19,10:00,12:30,Qeshm,QB-2261,Y,5921300,Charter,5.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,224.0,1402-05-19,10:00,12:45,Qeshm,QB-2261,Y,5955500,Charter,6.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,217.0,1402-05-19,10:00,13:37,Qeshm,QB-2261,Y,5855848,Charter,5.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,220.0,1402-05-19,10:00,13:40,Qeshm,QB-2261,W,5990000,Charter,6.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,222.0,1402-05-19,10:00,13:42,Qeshm,QB-2261,Y,6200000,Charter,6.0
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,225.0,1402-05-19,10:00,13:45,Qeshm,QB-2261,W,6500000,Charter,6.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,135.0,1402-05-19,10:00,12:15,Iranair,IR-5325,Y,2973810,Charter,3.0
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,131.0,1402-05-19,10:00,12:11,Iranair,IR-5325,V,7219000,Scheduled,
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,132.0,1402-05-19,10:00,12:12,Iranair,IR-5325,M,5417500,Scheduled,
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,148.0,1402-05-19,10:00,12:28,Aseman,EP-6584,Y,5680000,Charter,2.0
