national_departure_code,departure_city,departure_airport,national_arrival_code,arrival_city,arrival_airport,orthodromic_distance_KM,flight_length_min,departure_date_YMD_format,local_departure_time,local_arrival_time,company_name,flight_number,flight_sale_type,flight_capacity,fare_class_code,ticket_price_T
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,149.0,1402-05-18,21:45,00:14,Varesh,VRH-5825,Charter,5,Y,1027000
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,155.0,1402-05-18,21:45,00:20,Varesh,VRH-5825,Charter,5,Y,1040000
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,154.0,1402-05-18,21:45,00:19,Varesh,VRH-5825,Charter,5,Y,1045000
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,153.0,1402-05-18,21:45,00:18,Varesh,VRH-5825,Charter,5,Y,1070000
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,212.0,1402-05-18,22:00,00:45,Caspian,RV-7910,Charter,1,Y,5009900
RAS,Rasht,Sandra-e-Jangal,THR,Tehran,Mehrabad,236,107.0,1402-05-18,22:00,23:00,Aseman,EP-845,Scheduled,6,Y,898300
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,205.0,1402-05-18,22:00,01:25,Caspian,RV-7910,Charter,1,Y,5500000
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,199.0,1402-05-18,22:00,01:19,Caspian,RV-7910,Charter,2,W,6226350
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,150.0,1402-05-18,22:00,00:30,Caspian,RV-45,Charter,3,Y,1003500
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,158.0,1402-05-18,22:00,00:38,Caspian,RV-45,Charter,5,Y,1022500
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,151.0,1402-05-18,22:00,00:31,Caspian,RV-45,Charter,5,Y,1050000
THR,Tehran,Mehrabad,GBT,Gorgan,Gorgan,309,106.0,1402-05-18,22:05,23:05,Aseman,EP-632,Scheduled,9,Y,1152300
THR,Tehran,Mehrabad,GBT,Gorgan,Gorgan,309,97.0,1402-05-18,22:05,23:05,Aseman,EP-632,Charter,9,Y,1151150
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,198.0,1402-05-18,22:30,01:48,Iranair,IR-768,Scheduled,8,RV,8761000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,213.0,1402-05-18,22:30,02:03,Iranair,IR-768,Scheduled,8,RK,7108500
MHD,Mashhad,Shahid_Hashemi_Nejad,IFN,Isfahan,Shahid_Beheshti,808,137.0,1402-05-18,22:40,00:05,Caspian,RV-6904,Charter,8,Y,1711800
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,147.0,1402-05-18,22:45,00:30,Kish,Y9-7080,Charter,8,RL,1273178
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,167.0,1402-05-18,22:45,00:30,Kish,Y9-7080,Scheduled,7,RV,1218880
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,159.0,1402-05-18,22:45,00:30,Kish,Y9-7080,Scheduled,9,RB,1443620
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,140.0,1402-05-18,22:45,00:30,Kish,Y9-7080,Charter,8,RH,1385990
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,158.0,1402-05-18,22:45,00:30,Kish,Y9-7080,Charter,8,RK,1329240
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,150.0,1402-05-18,22:45,00:30,Kish,Y9-7080,Charter,9,RS,1560548
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,168.0,1402-05-18,22:45,00:30,Kish,Y9-7080,Charter,9,RY,1502130
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,233.0,1402-05-18,22:45,02:38,Qeshm,QB-2214,Charter,2,Y,2373500
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,224.0,1402-05-18,22:45,02:29,Qeshm,QB-2214,Charter,5,Y,2400000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,221.0,1402-05-18,22:45,02:26,Qeshm,QB-2214,Charter,5,W,2904600
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,223.0,1402-05-18,22:45,02:28,Qeshm,QB-2214,Charter,4,Y,3800000
IFN,Isfahan,Shahid_Beheshti,ABD,Abadan,Ayatollah_Jami,437,117.0,1402-05-18,22:50,23:55,Aseman,EP-3759,Charter,2,Y,900730
IFN,Isfahan,Shahid_Beheshti,ABD,Abadan,Ayatollah_Jami,437,109.0,1402-05-18,22:50,23:55,Aseman,EP-3759,Scheduled,4,Y,898300
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,211.0,1402-05-18,23:15,02:46,ATA,I3-6620,Charter,3,Y,3981355
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,154.0,1402-05-18,23:30,02:04,Qeshm,QB-2276,Charter,3,Y,4228943
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,144.0,1402-05-18,23:30,01:54,Qeshm,QB-2276,Charter,3,Y,4285000
BUS,Batumi,Batumi,IKA,Tehran,Imam_Khomeini,1078,165.0,1402-05-18,23:30,02:15,Qeshm,QB-2276,Charter,1,Y,4500000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,219.0,1402-05-18,23:30,03:09,Mahan,W5-121,Charter,6,W,3817500
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,219.0,1402-05-18,23:30,03:09,Mahan,W5-121,Charter,6,Y,4000000
MCT,Muscat,Muscat,IKA,Tehran,Imam_Khomeini,1483,182.0,1402-05-18,23:30,02:32,Qeshm,QB-2113,Charter,6,W,7679800
MCT,Muscat,Muscat,IKA,Tehran,Imam_Khomeini,1483,180.0,1402-05-18,23:30,02:30,Qeshm,QB-2113,Charter,6,W,7700000
MCT,Muscat,Muscat,IKA,Tehran,Imam_Khomeini,1483,190.0,1402-05-18,23:30,02:40,Qeshm,QB-2113,Charter,6,Y,8000000
GBT,Gorgan,Gorgan,THR,Tehran,Mehrabad,309,104.0,1402-05-18,23:35,00:35,Aseman,EP-633,Scheduled,9,Y,1152300
GBT,Gorgan,Gorgan,THR,Tehran,Mehrabad,309,105.0,1402-05-18,23:35,00:35,Aseman,EP-633,Charter,9,Y,1151150
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,159.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Scheduled,4,K,1203600
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,150.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Charter,4,K,1177456
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,150.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Charter,6,M,1496156
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,148.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Scheduled,6,Q,1423600
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,156.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Charter,6,Q,1389956
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,157.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Scheduled,3,Y,1687600
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,161.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Charter,3,Y,1644896
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,140.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Scheduled,6,V,1621600
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,158.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Charter,6,V,1581136
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,147.0,1402-05-18,23:35,01:20,Qeshm,QB-1225,Scheduled,6,M,1533600
KIH,Kish_Island,Kish,THR,Tehran,Mehrabad,1050,154.0,1402-05-18,23:35,02:09,Qeshm,QB-1225,Charter,9,Y,1753600
THR,Tehran,Mehrabad,ZAH,Zahedan,Zahedan,1133,152.0,1402-05-18,23:45,01:20,Caspian,RV-6986,Charter,1,Y,2049500
SAW,Istanbul,Sabiha_Gokcen,TBZ,Tabriz,Tabriz,1484,178.0,1402-05-18,23:55,02:53,Pegasus,PC-508,Charter,9,G,4233840
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,160.0,1402-05-18,23:59,02:39,Dubai,FZ-1930,Charter,9,Y,5785500
IFN,Isfahan,Shahid_Beheshti,NJF,Al_Najaf,Al_Ashraf,708,135.0,1402-05-18,23:59,02:14,Meraj,MRJ-4837,Charter,5,Y,4500000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,206.0,1402-05-19,00:00,03:00,Mahan,W5-121,Scheduled,6,Y,9505800
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,207.0,1402-05-19,00:00,03:00,Mahan,W5-121,Scheduled,6,C,23185600
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,195.0,1402-05-19,00:30,04:35,MaviGok,4M-5382,Charter,6,Y,7575200
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,200.0,1402-05-19,00:30,03:50,MaviGok,4M-5382,Charter,6,Y,7500000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,159.0,1402-05-19,00:45,03:30,Dubai,FZ-1930,Charter,4,C,22162200
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,154.0,1402-05-19,00:45,03:30,Dubai,FZ-1930,Charter,3,Y,5060200
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,169.0,1402-05-19,00:45,03:30,Dubai,FZ-1930,Charter,3,Y,4909300
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,157.0,1402-05-19,00:45,03:22,Dubai,FZ-1930,Charter,5,Y,4900925
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,160.0,1402-05-19,00:45,03:25,Dubai,FZ-1930,Charter,5,Y,4947000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,158.0,1402-05-19,00:45,03:23,Dubai,FZ-1930,Charter,5,Y,5000000
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,220.0,1402-05-19,01:00,02:30,Airtour,B9-9726,Charter,1,Y,8581200
IKA,Tehran,Imam_Khomeini,DNZ,Denizli,Cardak,1928,213.0,1402-05-19,01:00,03:00,Airtour,B9-9726,Scheduled,1,Y,8500000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,205.0,1402-05-19,01:40,05:05,Caspian,RV-7911,Charter,5,Y,1800000
NJF,Al_Najaf,Al_Ashraf,IFN,Isfahan,Shahid_Beheshti,708,132.0,1402-05-19,02:15,04:27,Meraj,MRJ-4836,Charter,6,Y,4046000
ZAH,Zahedan,Zahedan,THR,Tehran,Mehrabad,1133,146.0,1402-05-19,02:20,03:55,Caspian,RV-6987,Charter,4,Y,1892700
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,191.0,1402-05-19,02:55,06:06,Turkish,TK-882,Charter,4,Y,5012350
IST,Istanbul,Istanbul,TBZ,Tabriz,Tabriz,1535,194.0,1402-05-19,02:55,06:09,Turkish,TK-882,Charter,3,U,8081372
ZAH,Zahedan,Zahedan,THR,Tehran,Mehrabad,1133,150.0,1402-05-19,03:05,04:35,Caspian,RV-6987,Charter,3,F,1668360
MHD,Mashhad,Shahid_Hashemi_Nejad,THR,Tehran,Mehrabad,753,128.0,1402-05-19,03:25,04:40,Caspian,RV-27,Charter,5,Y,1550000
BJV,Bodrum,Milas,IKA,Tehran,Imam_Khomeini,2107,215.0,1402-05-19,04:30,08:15,Airtour,B9-9713,Scheduled,4,J,9000000
BJV,Bodrum,Milas,IKA,Tehran,Imam_Khomeini,2107,223.0,1402-05-19,04:30,08:15,Airtour,B9-9713,Scheduled,8,Y53,4800000
BJV,Bodrum,Milas,IKA,Tehran,Imam_Khomeini,2107,211.0,1402-05-19,04:30,08:15,Airtour,B9-9713,Scheduled,7,Y37,4000000
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,115.0,1402-05-19,05:00,06:00,ATA,I3-5627,Charter,7,Y,1550000
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,117.0,1402-05-19,05:00,06:00,ATA,I3-5627,Scheduled,7,A,1207200
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,119.0,1402-05-19,05:00,06:00,ATA,I3-5627,Scheduled,7,A,1205256
ZAH,Zahedan,Zahedan,THR,Tehran,Mehrabad,1133,153.0,1402-05-19,05:00,07:05,Mahan,W5-1070,Scheduled,1,Y,1681000
IKA,Tehran,Imam_Khomeini,AYT,Antalya,Antalya,1831,190.0,1402-05-19,05:00,08:00,Pegasus,PC-6657,Charter,5,Y,9290900
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,222.0,1402-05-19,05:00,08:42,ATA,I3-6619,Charter,2,Y,8500000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,184.0,1402-05-19,05:00,08:04,Taban,TBN-7267,Charter,1,Y,3592848
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,177.0,1402-05-19,05:00,07:57,ATA,I3-6641,Charter,7,Y,3839900
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,178.0,1402-05-19,05:00,07:58,ATA,I3-6641,Charter,7,Y,3995000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,177.0,1402-05-19,05:00,07:57,ATA,I3-6641,Charter,7,Y,4000000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,215.0,1402-05-19,05:15,09:15,Airtour,B9-9727,Scheduled,8,Y7,2500000
DNZ,Denizli,Cardak,IKA,Tehran,Imam_Khomeini,1928,204.0,1402-05-19,05:15,09:45,Airtour,B9-9727,Charter,8,Y7,2545200
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,184.0,1402-05-19,05:30,08:34,Zagros,ZO-3011,Charter,5,Y,4000000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,189.0,1402-05-19,05:30,08:39,Zagros,ZO-3011,Charter,9,Y,4800000
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,124.0,1402-05-19,05:35,06:35,Caspian,RV-20,Charter,9,Y,1550000
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,119.0,1402-05-19,05:35,06:35,Caspian,RV-20,Charter,9,Y,1449400
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,108.0,1402-05-19,05:35,06:35,Caspian,RV-20,Charter,9,Y,1431800
THR,Tehran,Mehrabad,AWZ,Ahwaz,Soleimani,538,123.0,1402-05-19,05:50,07:00,Varesh,VRH-5852,Charter,9,Y,1550000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,166.0,1402-05-19,06:00,07:30,Airtour,B9-9738,Charter,9,Y47,4557200
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,164.0,1402-05-19,06:00,07:30,Airtour,B9-9738,Charter,8,Y39,4154800
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,211.0,1402-05-19,06:00,09:25,Mahan,W5-112,Scheduled,6,C,22659600
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,227.0,1402-05-19,06:00,09:25,Mahan,W5-112,Scheduled,6,Y,14161600
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,223.0,1402-05-19,06:00,09:43,Mahan,W5-112,Charter,6,W,8289200
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,206.0,1402-05-19,06:00,09:26,Mahan,W5-112,Charter,6,Y,8600000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,188.0,1402-05-19,06:00,09:08,Taban,TBN-7263,Charter,8,Y,4100000
IKA,Tehran,Imam_Khomeini,LED,St_Petersburg,Pulkovo,3101,278.0,1402-05-19,07:00,11:38,Meraj,MRJ-4877,Charter,1,Y,7990000
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,161.0,1402-05-19,07:00,09:41,Dubai,FZ-1819,Charter,4,Y,7351388
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,170.0,1402-05-19,07:00,09:50,Dubai,FZ-1819,Charter,5,Y,7442500
DXB,Dubai,Dubai,IKA,Tehran,Imam_Khomeini,1200,169.0,1402-05-19,07:00,09:49,Dubai,FZ-1819,Charter,8,Y,8000000
ZAH,Zahedan,Zahedan,THR,Tehran,Mehrabad,1133,159.0,1402-05-19,07:25,10:04,Chabahar,IRU-8773,Scheduled,2,Y,1681000
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,189.0,1402-05-19,07:30,10:00,Taban,TBN-7268,Charter,6,Y,5563200
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,176.0,1402-05-19,07:30,10:26,Taban,TBN-7268,Charter,5,Y,5642200
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,217.0,1402-05-19,07:50,11:15,Mahan,W5-116,Scheduled,1,C,22659600
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,216.0,1402-05-19,07:50,11:15,Mahan,W5-116,Scheduled,1,Y,14161600
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,139.0,1402-05-19,08:00,10:19,Qeshm,QB-2273,Charter,1,Y,6640200
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,141.0,1402-05-19,08:00,10:21,Qeshm,QB-2273,Charter,2,C,8000000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,121.0,1402-05-19,08:00,10:01,ATA,I3-6644,Charter,7,Y,2638300
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,125.0,1402-05-19,08:00,10:05,ATA,I3-6644,Charter,7,Y,2641950
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,132.0,1402-05-19,08:00,10:12,ATA,I3-6644,Charter,7,Y,3185000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,139.0,1402-05-19,08:00,10:19,ATA,I3-6644,Charter,7,Y,3900000
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,143.0,1402-05-19,08:00,10:23,ATA,I3-6644,Charter,7,Y,2746400
NJF,Al_Najaf,Al_Ashraf,MHD,Mashhad,Shahid_Hashemi_Nejad,1478,185.0,1402-05-19,08:20,11:25,Zagros,ZO-3010,Charter,5,Y,6000000
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,215.0,1402-05-19,08:25,12:00,Iranair,IR-719,Charter,1,Y,6911820
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,209.0,1402-05-19,08:25,11:54,Iranair,IR-719,Charter,1,Y,7005000
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,210.0,1402-05-19,08:25,11:55,Iranair,IR-719,Charter,4,Y,7600000
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,222.0,1402-05-19,08:25,12:07,Iranair,IR-719,Charter,5,W,7600000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,181.0,1402-05-19,08:30,11:31,Caspian,RV-7922,Charter,2,N,4090000
MHD,Mashhad,Shahid_Hashemi_Nejad,NJF,Al_Najaf,Al_Ashraf,1478,186.0,1402-05-19,08:30,11:36,Caspian,RV-7922,Charter,7,N,4200000
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,205.0,1402-05-19,08:45,12:10,Qeshm,QB-2213,Charter,5,Y,7219012
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,226.0,1402-05-19,08:45,12:31,Qeshm,QB-2213,Charter,6,W,7244000
IKA,Tehran,Imam_Khomeini,IST,Istanbul,Istanbul,2053,209.0,1402-05-19,08:45,12:14,Qeshm,QB-2213,Charter,6,W,7600000
KIH,Kish_Island,Kish,SYZ,Shiraz,Shahid_Dastghaib,362,110.0,1402-05-19,09:00,09:45,Kish,Y9-7060,Charter,9,RR,1025500
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,115.0,1402-05-19,09:00,09:55,Dubai,FZ-241,Charter,6,Y,8078200
KIH,Kish_Island,Kish,SYZ,Shiraz,Shahid_Dastghaib,362,107.0,1402-05-19,09:00,10:47,Kish,Y9-7060,Charter,9,RR,1024900
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,124.0,1402-05-19,09:00,11:04,Dubai,FZ-241,Charter,2,FS,7140000
DXB,Dubai,Dubai,SYZ,Shiraz,Shahid_Dastghaib,550,131.0,1402-05-19,09:00,11:11,Dubai,FZ-241,Charter,6,Y,8000000
IST,Istanbul,Istanbul,IKA,Tehran,Imam_Khomeini,2053,217.0,1402-05-19,09:00,12:37,ATA,I3-6620,Charter,1,Y,2300000
SHJ,Sharjah,Sharjah,IKA,Tehran,Imam_Khomeini,1198,163.0,1402-05-19,09:15,10:45,Arabia,G9-201,Charter,5,Y,8269300
SHJ,Sharjah,Sharjah,IKA,Tehran,Imam_Khomeini,1198,164.0,1402-05-19,09:15,11:59,Arabia,G9-9201,Charter,9,P,5683700
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,130.0,1402-05-19,09:20,10:50,Caspian,RV-7901,Charter,3,Y,2997900
ZBR,Chabahar,Konarak,MHD,Mashhad,Shahid_Hashemi_Nejad,1202,166.0,1402-05-19,09:30,11:30,Zagros,ZO-4132,Charter,1,Y,2249700
ZBR,Chabahar,Konarak,MHD,Mashhad,Shahid_Hashemi_Nejad,1202,168.0,1402-05-19,09:30,11:30,Zagros,ZO-4132,Charter,1,Y,2185100
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,131.0,1402-05-19,09:30,11:41,Caspian,RV-7901,Charter,1,Y,2398750
NJF,Al_Najaf,Al_Ashraf,IKA,Tehran,Imam_Khomeini,731,134.0,1402-05-19,09:30,11:44,ATA,I3-6646,Charter,9,Y,2525000
THR,Tehran,Mehrabad,GBT,Gorgan,Gorgan,309,99.0,1402-05-19,09:35,10:35,Aseman,EP-632,Scheduled,9,Y,1152300
THR,Tehran,Mehrabad,GBT,Gorgan,Gorgan,309,98.0,1402-05-19,09:35,10:35,Aseman,EP-632,Charter,9,Y,1151150
THR,Tehran,Mehrabad,KSH,Kermanshah,Shahid_Ashrafi_Esfahani,405,112.0,1402-05-19,09:40,11:32,Iranair,IR-285,Charter,2,Y,897500
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,161.0,1402-05-19,09:45,12:15,Mahan,W5-63,Charter,5,Y,5945500
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,158.0,1402-05-19,09:45,12:30,Dubai,FZ-1820,Charter,4,C,22162200
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,172.0,1402-05-19,09:45,12:30,Dubai,FZ-1820,Charter,8,Y,5865000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,163.0,1402-05-19,09:45,12:30,Dubai,FZ-1820,Charter,8,Y,5689900
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,162.0,1402-05-19,09:45,12:27,Dubai,FZ-1820,Charter,6,Y,5800000
IKA,Tehran,Imam_Khomeini,DXB,Dubai,Dubai,1200,156.0,1402-05-19,09:50,12:26,Mahan,W5-63,Scheduled,6,Y,5608600
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,105.0,1402-05-19,09:55,10:39,Dubai,FZ-267,Charter,6,Y,8078200
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,100.0,1402-05-19,09:55,11:35,Dubai,FZ-267,Charter,4,FS,6885000
DXB,Dubai,Dubai,LRR,Lar,Larestan,286,100.0,1402-05-19,09:55,11:35,Dubai,FZ-267,Charter,6,Y,8000000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,128.0,1402-05-19,10:00,12:00,Iranair,IR-5325,Charter,1,Y,3048200
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,220.0,1402-05-19,10:00,12:30,Qeshm,QB-2261,Charter,5,Y,5921300
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,215.0,1402-05-19,10:00,12:45,Qeshm,QB-2261,Charter,6,Y,5955500
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,227.0,1402-05-19,10:00,13:47,Qeshm,QB-2261,Charter,5,Y,5855848
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,227.0,1402-05-19,10:00,13:47,Qeshm,QB-2261,Charter,6,W,5990000
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,240.0,1402-05-19,10:00,14:00,Qeshm,QB-2261,Charter,6,Y,6200000
IKA,Tehran,Imam_Khomeini,ADB,Izmir,Adnan_Menderes,2152,225.0,1402-05-19,10:00,13:45,Qeshm,QB-2261,Charter,6,W,6500000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,117.0,1402-05-19,10:00,11:57,Iranair,IR-5325,Charter,3,Y,2973810
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,135.0,1402-05-19,10:00,12:15,Iranair,IR-5325,Scheduled,2,V,7219000
IKA,Tehran,Imam_Khomeini,NJF,Al_Najaf,Al_Ashraf,731,134.0,1402-05-19,10:00,12:14,Iranair,IR-5325,Scheduled,2,M,5417500
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,152.0,1402-05-19,10:00,12:32,Aseman,EP-6584,Charter,2,Y,5680000
IKA,Tehran,Imam_Khomeini,TBS,Tbilisi,Tbilisi,879,142.0,1402-05-19,10:00,12:22,Aseman,EP-6584,Charter,2,Y,6000000
LED,St_Petersburg,Pulkovo,IKA,Tehran,Imam_Khomeini,3101,288.0,1402-05-19,10:15,15:03,Nordwind,N4-41659,Charter,1,Y,7340175
LED,St_Petersburg,Pulkovo,IKA,Tehran,Imam_Khomeini,3101,301.0,1402-05-19,10:15,15:16,Nordwind,N4-41659,Charter,1,Y,7485525
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,123.0,1402-05-19,10:50,12:53,Dubai,FZ-242,Charter,2,Y,5224500
SYZ,Shiraz,Shahid_Dastghaib,DXB,Dubai,Dubai,550,123.0,1402-05-19,10:50,12:53,Dubai,FZ-242,Charter,2,Y,6200000
OMH,Urmia,Urumiyeh,THR,Tehran,Mehrabad,598,116.0,1402-05-19,11:00,12:00,ATA,I3-5678,Charter,7,Y,1376300
